CompoundID,CompoundName
TG.54:5|TG.16:0_18:1_20:4__Pp,TG 54:5|TG 16:0_18:1_20:4
TG.54:5|TG.18:1_18:2_18:2__Pp,TG 54:5|TG 18:1_18:2_18:2
TG.54:5|TG.18:1_18:2_18:2_1__Pp,TG 54:5|TG 18:1_18:2_18:2_1
TG.54:6;O|TG.18:2_18:2_18:2;O__Pp,TG 54:6;O|TG 18:2_18:2_18:2;O
TG.54:6|TG.16:0_18:2_20:4__Pp,TG 54:6|TG 16:0_18:2_20:4
TG.54:6|TG.18:1_18:2_18:3__Pp,TG 54:6|TG 18:1_18:2_18:3
TG.54:7|TG.18:2_18:2_18:3__Pp,TG 54:7|TG 18:2_18:2_18:3
TG.55:1|TG.18:0_19:0_18:1__Pp,TG 55:1|TG 18:0_19:0_18:1
TG.55:2|TG.18:0_18:1_19:1__Pp,TG 55:2|TG 18:0_18:1_19:1
TG.55:3|TG.18:1_18:1_19:1__Pp,TG 55:3|TG 18:1_18:1_19:1
TG.55:4|TG.18:1_19:1_18:2__Pp,TG 55:4|TG 18:1_19:1_18:2
TG.55:5|TG.18:1_18:2_19:2__Pp,TG 55:5|TG 18:1_18:2_19:2
TG.55:6__Pp,TG 55:6
TG.55:6|TG.18:2_18:2_19:2__Pp,TG 55:6|TG 18:2_18:2_19:2
TG.56:1|TG.18:0_20:0_18:1__Pp,TG 56:1|TG 18:0_20:0_18:1
TG.56:2|TG.18:0_18:1_20:1__Pp,TG 56:2|TG 18:0_18:1_20:1
TG.56:3|TG.18:1_18:1_20:1__Pp,TG 56:3|TG 18:1_18:1_20:1
TG.56:4|TG.18:1_20:1_18:2__Pp,TG 56:4|TG 18:1_20:1_18:2
TG.56:5__Pp,TG 56:5
TG.56:5|TG.18:1_18:2_20:2__Pp,TG 56:5|TG 18:1_18:2_20:2
TG.56:6|TG.18:1_18:1_20:4__Pp,TG 56:6|TG 18:1_18:1_20:4
TG.56:6|TG.18:1_18:2_20:3__Pp,TG 56:6|TG 18:1_18:2_20:3
TG.56:7__Pp,TG 56:7
TG.56:7|TG.18:1_18:2_20:4__Pp,TG 56:7|TG 18:1_18:2_20:4
TG.56:7|TG.18:2_18:2_20:3__Pp,TG 56:7|TG 18:2_18:2_20:3
TG.56:8__Pp,TG 56:8
TG.56:8|TG.18:2_18:2_20:4__Pp,TG 56:8|TG 18:2_18:2_20:4
TG.56:8|TG.18:2_18:2_20:4_1__Pp,TG 56:8|TG 18:2_18:2_20:4_1
TG.57:1|TG.16:0_23:0_18:1__Pp,TG 57:1|TG 16:0_23:0_18:1
TG.57:2|TG.15:0_20:1_22:1__Pp,TG 57:2|TG 15:0_20:1_22:1
TG.57:3;O2|TG.16:0_16:1_9:0;O(FA.16:1)__Pp,TG 57:3;O2|TG 16:0_16:1_9:0;O(FA 16:1)
TG.57:3|TG.18:1_19:1_20:1__Pp,TG 57:3|TG 18:1_19:1_20:1
TG.57:4|TG.18:1_21:1_18:2__Pp,TG 57:4|TG 18:1_21:1_18:2
TG.57:5|TG.18:1_19:1_20:3__Pp,TG 57:5|TG 18:1_19:1_20:3
TG.58:1__Pp,TG 58:1
TG.58:1|TG.16:0_24:0_18:1__Pp,TG 58:1|TG 16:0_24:0_18:1
TG.58:2__Pp,TG 58:2
TG.58:2|TG.18:0_18:1_22:1__Pp,TG 58:2|TG 18:0_18:1_22:1
TG.58:3__Pp,TG 58:3
TG.58:3|TG.18:1_20:1_20:1__Pp,TG 58:3|TG 18:1_20:1_20:1
TG.58:4|TG.18:1_20:1_20:2__Pp,TG 58:4|TG 18:1_20:1_20:2
TG.58:5|TG.18:0_18:1_22:4__Pp,TG 58:5|TG 18:0_18:1_22:4
TG.58:6|TG.18:1_18:1_22:4__Pp,TG 58:6|TG 18:1_18:1_22:4
TG.58:7__Pp,TG 58:7
TG.58:7|TG.18:1_18:2_22:4__Pp,TG 58:7|TG 18:1_18:2_22:4
TG.58:8__Pp,TG 58:8
TG.58:8|TG.18:1_18:2_22:5__Pp,TG 58:8|TG 18:1_18:2_22:5
TG.59:1|TG.15:0_22:0_22:1__Pp,TG 59:1|TG 15:0_22:0_22:1
TG.59:2|TG.15:0_22:1_22:1__Pp,TG 59:2|TG 15:0_22:1_22:1
TG.59:4;O2|TG.14:1_15:1_14:0;O(FA.16:1)__Pp,TG 59:4;O2|TG 14:1_15:1_14:0;O(FA 16:1)
TG.60:2|TG.22:0_16:1_22:1__Pp,TG 60:2|TG 22:0_16:1_22:1
TG.60:3__Pp,TG 60:3
TG.60:3;O2|TG.18:1_18:1_8:0;O(FA.16:0)__Pp,TG 60:3;O2|TG 18:1_18:1_8:0;O(FA 16:0)
TG.60:3|TG.16:1_22:1_22:1__Pp,TG 60:3|TG 16:1_22:1_22:1
TG.60:6|TG.18:1_20:1_22:4__Pp,TG 60:6|TG 18:1_20:1_22:4
TG.60:7|TG.18:1_20:2_22:4__Pp,TG 60:7|TG 18:1_20:2_22:4
TG.61:2|TG.15:0_22:1_24:1__Pp,TG 61:2|TG 15:0_22:1_24:1
TG.61:3|TG.16:1_22:1_23:1__Pp,TG 61:3|TG 16:1_22:1_23:1
TG.62:3__Pp,TG 62:3
TG.62:3|TG.16:1_22:1_24:1__Pp,TG 62:3|TG 16:1_22:1_24:1
TG.62:6|TG.18:1_20:1_24:4__Pp,TG 62:6|TG 18:1_20:1_24:4
TG.63:2|TG.23:0_16:1_24:1__Pp,TG 63:2|TG 23:0_16:1_24:1
TG.63:3|TG.16:1_23:1_24:1__Pp,TG 63:3|TG 16:1_23:1_24:1
TG.64:1|TG.22:0_24:0_18:1__Pp,TG 64:1|TG 22:0_24:0_18:1
TG.64:2__Pp,TG 64:2
TG.64:4;O2|TG.14:1_16:1_18:0;O(FA.16:1)__Pp,TG 64:4;O2|TG 14:1_16:1_18:0;O(FA 16:1)
TG.65:2|TG.21:0_22:1_22:1__Pp,TG 65:2|TG 21:0_22:1_22:1
TG.65:3|TG.20:1_22:1_23:1__Pp,TG 65:3|TG 20:1_22:1_23:1
TG.66:1|TG.24:0_24:0_18:1__Pp,TG 66:1|TG 24:0_24:0_18:1
TG.66:3|TG.22:1_22:1_22:1__Pp,TG 66:3|TG 22:1_22:1_22:1
TG.68:3;O2|TG.16:0_18:1_18:1;O(FA.16:0)__Pp,TG 68:3;O2|TG 16:0_18:1_18:1;O(FA 16:0)
TG.68:5;O2|TG.18:1_18:2_18:0;O(FA.14:1)__Pp,TG 68:5;O2|TG 18:1_18:2_18:0;O(FA 14:1)
TG.69:3;O2|TG.17:0_17:0_18:2;O(FA.17:0)__Pp,TG 69:3;O2|TG 17:0_17:0_18:2;O(FA 17:0)
TG.70:6;O2|TG.18:1_18:2_18:1;O(FA.16:1)__Pp,TG 70:6;O2|TG 18:1_18:2_18:1;O(FA 16:1)
TG.O-51:9|TG.O-15:1_18:4_18:4__Pp,TG O-51:9|TG O-15:1_18:4_18:4
