CompoundID,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
Cer_AP.t39:0__Np,0.005211543,0.004353925,0.004216644,0.001774817,0.001484282,0.002376435,0.001403537,0.001928987,0.003180524,0.001407774,0.001815592,0.003478857,0.002792517,0.002142974,0.002094144,0.001509226,0.001001808,0.001007034,0.0062605,0.002538658,0.003799231,0.002304765,0.001175992,0.002180661,0.002837686,0.003981341,0.001418305
Cer_AP.t39:1__Np,0.000137271,9.32E-05,9.92E-05,8.86E-05,0.000103332,0.000128906,0.000100646,0.000121965,9.16E-05,7.86E-05,0.000113385,0.000195279,0.000168496,0.000127586,9.50E-05,8.91E-05,7.07E-05,7.04E-05,0.000150051,8.27E-05,0.000104982,0.000136477,0.000136553,0.000155313,5.56E-05,0.00010618,5.82E-05
Cer_AP.t40:0__Np,6.18E-05,0,2.85E-05,0,1.02E-05,1.32E-05,0,0,3.11E-05,1.82E-05,0,2.47E-05,3.19E-05,1.92E-05,0,0,0,0,0,0,0,0,0,2.55E-05,9.30E-06,0,0
Cer_AP.t40:1__Np,0.00046088,0.00036376,0.00022298,0.000420363,7.53E-05,0.000391437,0.000399596,0.000373957,0.000450015,0.000398084,0.000458843,0.000854249,0.000486745,0.000388304,0.00035704,0.000145328,0.000278885,0.000391633,0.000463213,0.000217192,0.000384039,0.000384681,0.000392779,0.000643549,0.000284553,0.000445176,0.00021429
Cer_AP.t42:0__Np,0.004779846,0.004108912,0.003545561,0.003533712,0.002425701,0.003422427,0.002083996,0.003194809,0.004233235,0.002217432,0.003202737,0.004286521,0.003873823,0.002946708,0.002564961,0.001964555,0.001834179,0.001611145,0.004674005,0.001948496,0.003751014,0.003367284,0.001728636,0.003202547,0.002019817,0.003394562,0.001924489
Cer_AP.t42:0_1__Np,0,4.13E-05,0,4.41E-05,0,8.18E-05,0,0,0,2.68E-05,0,0,0,4.46E-05,0,0,0,0,0,0,0,3.21E-05,0,0,0,0,0
Cer_AP.t43:0__Np,0.003549588,0.002524058,0.002359258,0.00181799,0.001542425,0.002109427,0.000903696,0.001819077,0.00229491,0.001109826,0.003015307,0.00324042,0.002871914,0.002280677,0.001642985,0.001185576,0.000815829,0.001127547,0.004141094,0.001234782,0.002376389,0.002520356,0.001028326,0.002199015,0.001380853,0.001794089,0.001101743
Cer_AP.t44:1__Np,0.000415762,0.000562385,0.000426412,0.000738231,0.000467077,0.000440946,0.000401739,0.000593526,0.000418612,0.000510059,0.000736522,0.001234458,0.000746729,0.000667376,0.00046599,0.000228062,0.000299962,0.000300595,0.000830293,0.000260346,0.000217986,0.00033528,0.000644014,0.000523805,0.000199572,0.000413244,0.000357798
Cer_AP.t47:0__Np,0.000154051,8.53E-05,0.00027931,0.000198284,4.97E-05,0.000123341,0.000165154,0.000119503,0.000113867,5.95E-05,9.55E-05,0.000221707,0.000220336,0.000164944,0.000274023,7.59E-05,9.14E-05,6.98E-05,0.000170691,8.17E-05,5.69E-05,0.000120086,6.86E-05,0.000235433,0,0.000315451,8.72E-05
Cer_AP.t48:0__Np,0.006868996,0.00391618,0.00476977,0.00272154,0.002880461,0.003266034,0.001909397,0.002654506,0.004286064,0.002220742,0.003379954,0.00453219,0.005768831,0.003371053,0.002513579,0.001643462,0.001361256,0.001938651,0.006060246,0.001414805,0.003822999,0.003992469,0.001490052,0.003442195,0.00170917,0.002902311,0.001676562
Cer_AP.t50:0__Np,0.002488954,0.002058635,0.002149119,0.001651307,0.001101902,0.001563418,0.000796471,0.000991397,0.002105485,0.000607398,0.002015276,0.001627692,0.001898629,0.001759436,0.001219628,0.000858142,0.000676566,0.000755192,0.00150779,0.000575424,0.002149722,0.002019079,0.000726179,0.001763389,0.000921944,0.001609772,0.000783916
Cer_AP.t52:2__Np,3.30E-05,5.70E-05,4.40E-05,6.99E-05,5.70E-05,8.21E-05,7.73E-05,6.73E-05,5.96E-05,6.33E-05,0.000116415,0.000134956,4.72E-05,7.18E-05,9.70E-05,5.68E-05,8.91E-05,8.17E-05,6.55E-05,4.38E-05,4.54E-05,4.60E-05,9.14E-05,8.64E-05,3.12E-05,7.93E-05,5.34E-05
Cer_AS.d16:1_13:0__Np,4.30E-05,9.02E-05,5.75E-05,6.60E-05,4.69E-05,6.61E-05,7.30E-05,9.70E-05,0.000101403,3.27E-05,5.80E-05,5.32E-05,8.67E-05,5.77E-05,5.08E-05,4.40E-05,3.67E-05,3.88E-05,5.29E-05,5.54E-05,7.19E-05,7.07E-05,5.32E-05,8.31E-05,5.85E-05,9.52E-05,5.18E-05
Cer_AS.d16:1_14:0__Np,0.000987381,0.001233025,0.000746876,0.000898438,0.000524084,0.000857375,0.000869347,0.001120339,0.001230271,0.00057336,0.000775119,0.000790908,0.001109442,0.000806323,0.000674598,0.000591033,0.000502099,0.000491807,0.002395787,0.000824184,0.001186504,0.000980403,0.00063188,0.001081262,0.000754139,0.001184484,0.000698812
Cer_AS.d16:1_16:0__Np,0.01933627,0.022735076,0.017870998,0.017286744,0.010971364,0.015849332,0.014370772,0.017843699,0.026121662,0.012968938,0.02159376,0.021864877,0.024604902,0.015793787,0.015054051,0.013520381,0.009480396,0.009206876,0.026509037,0.01244058,0.017579408,0.019325131,0.010543182,0.019628367,0.012471322,0.01906145,0.011722604
Cer_AS.d16:1_17:0__Np,0.001400505,0.001342434,0.001212321,0.001187437,0.000814344,0.001063704,0.000991466,0.001193684,0.001617674,0.000974527,0.001603458,0.001702515,0.001569803,0.001095214,0.001126025,0.000918271,0.000703268,0.000629409,0.001800446,0.000798496,0.001314495,0.001287793,0.000813545,0.001370105,0.000766656,0.001164838,0.000726391
Cer_AS.d16:1_20:0__Np,0.000704908,0.000847836,0.000723428,0.000847918,0.000699743,0.001065128,0.000909341,0.001008762,0.000999419,0.000727174,0.001180254,0.001699871,0.000986947,0.0009546,0.001010984,0.000809339,0.000790929,0.000851838,0.000822341,0.000723295,0.000753176,0.000790982,0.000853705,0.001078908,0.000710711,0.001098221,0.00063192
Cer_AS.d16:1_24:0__Np,0.000253929,0.000734755,0.000527931,0.000478348,9.96E-05,0.000986719,0.00024135,0.00023955,0.000844979,0.000278688,0.000409112,0.000853455,0.000475414,0.000180426,0.000135696,0.000156152,0.000596643,0.000106942,0.000333622,0.000212895,0.000687907,0.0008098,0.000302003,0.000457112,0.000159649,0.000368714,0.000551432
Cer_AS.d17:1_16:0__Np,0.012884097,0.017551553,0.013596221,0.015822618,0.010512351,0.015763523,0.013520505,0.017512235,0.019463411,0.011036008,0.015857575,0.018686608,0.018015899,0.013403177,0.015789305,0.010713498,0.009691575,0.009812236,0.016465902,0.010787386,0.015290592,0.01460947,0.01327104,0.017654482,0.012495288,0.01822343,0.011322654
Cer_AS.d17:1_16:0_1__Np,2.30E-05,1.79E-05,2.64E-05,4.75E-05,4.67E-05,6.70E-05,5.34E-05,4.94E-05,3.19E-05,4.29E-05,7.15E-05,9.74E-05,4.35E-05,4.45E-05,6.70E-05,3.37E-05,5.39E-05,5.21E-05,3.57E-05,4.01E-05,3.99E-05,3.49E-05,5.25E-05,4.96E-05,2.16E-05,5.04E-05,3.69E-05
Cer_AS.d17:1_32:1__Np,0.000131865,0.000197216,0.00017018,0.000200374,0.000137782,0.000190589,0.000208803,0.00021814,0.000185536,0.000154261,0.000264611,0.000329024,0.000192608,0.000166114,0.000267056,0.00012055,0.00016053,0.000140343,0.000238425,0.000147347,0.000347349,0.000148681,0.000202155,0.000194409,0.000115169,0.0001752,0.000129712
Cer_AS.d18:1_16:0__Np,0.009742694,0.011128748,0.009739966,0.011692528,0.007766913,0.012266647,0.011548668,0.011518981,0.010633936,0.010201606,0.015833728,0.020264733,0.01377255,0.011732528,0.014183966,0.008243832,0.009206429,0.009218808,0.013541168,0.009059024,0.010058253,0.010307102,0.010886563,0.01573449,0.006831778,0.013511596,0.008512537
Cer_AS.d18:2_20:0__Np,4.04E-06,0,0,1.49E-05,0,0,0,0,0,9.32E-06,0,0,2.16E-05,0,1.38E-05,0,0,2.46E-05,0,0,4.46E-05,0,0,1.19E-05,0,0,0
Cer_AS.d19:1_16:0__Np,0.000180851,0.000182511,0.000198456,0.000459374,0.000259089,0.000378377,0.000444482,0.000267012,0.000167961,0.000262832,0.000432494,0.000735427,0.000411292,0.000363902,0.000522748,0.000195572,0.000381079,0.00033462,0.000244808,0.000215242,0.00015195,0.000278326,0.000280142,0.000480984,9.32E-05,0.000389211,0.000205179
Cer_AS.d20:1_23:0__Np,0.00036902,0.000307017,0.000279451,0.000308715,0.000181033,0.000200621,0.000147032,0.000238655,0.00030794,0.000157694,0.000322521,0.000262775,0.000411874,0.00028315,0.000220222,0.000171017,0.000109041,0.00020511,0.000288558,0.000153582,0.000273523,0.000259889,0.00019217,0.00033674,0.000139046,0.000222353,0.000139442
Cer_AS.d31:1__Np,0.00171693,0.00252162,0.001902334,0.00217807,0.001593188,0.00221615,0.002097512,0.002694754,0.002914128,0.001440062,0.002096356,0.002453172,0.002778201,0.002013328,0.002091966,0.00145617,0.001273318,0.001309022,0.00240584,0.001608211,0.002343849,0.002233528,0.001773078,0.002635528,0.001740845,0.002535737,0.001562495
Cer_AS.d34:1__Np,0.000433658,0.000470409,0.000482298,0.000621721,0.000378541,0.000499343,0.000597311,0.000582968,0.000691952,0.000512501,0.000905305,0.000884921,0.000598473,0.000520489,0.000600377,0.00046646,0.000486123,0.000472465,0.000516257,0.000376262,0.00044385,0.000511253,0.000350592,0.000682032,0.000287118,0.00057234,0.000349649
Cer_AS.d34:2__Np,0.0002844,0.000285476,0.000263926,0.000193011,6.39E-05,0.000122364,0.000146917,0.000275136,0.000255087,0.000227592,0.000381542,0.000494247,0.000220582,0.000189637,0.000171998,0.000223762,0.000120058,0.000184573,0.000537949,0.000183084,0.000238834,0.000205578,0.000226391,0.000160588,0.000170893,0.000201066,0.000213665
Cer_AS.d35:1__Np,9.10E-05,0.000121814,0.000112221,0.000126528,0.000111727,0.000168803,0.000124877,0.000160329,0.000179678,9.99E-05,0.00015722,0.000189029,0.000132187,0.000110038,0.000148317,0.000109532,0.000108752,0.000124275,7.36E-05,0.000113737,0.000118038,0.00013357,0.000128179,0.000145132,0.000105097,0.000174309,9.94E-05
Cer_AS.d36:1__Np,0.001431311,0.001478682,0.001326909,0.001289218,0.000956235,0.00143462,0.001112205,0.001329498,0.001505142,0.001044408,0.001431254,0.002026707,0.001716338,0.001341063,0.001386417,0.000993056,0.000936003,0.000954182,0.001871349,0.001001813,0.001242292,0.001421182,0.00109597,0.001641051,0.000928041,0.001699964,0.001005958
Cer_AS.d36:1_1__Np,0.000172656,0.000282776,0.000214731,0.000269601,0.000205319,0.000310739,0.000265597,0.000335238,0.000354945,0.000204737,0.000298861,0.000344799,0.000264092,0.000248983,0.000304675,0.000232948,0.000218095,0.00024454,0.000186975,0.00022418,0.000254947,0.000240373,0.00024051,0.000273775,0.000248288,0.000343855,0.000218982
Cer_AS.d37:1__Np,0.000278642,0.000327539,0.000312224,0.000370578,0.000276584,0.000413912,0.000332468,0.000376834,0.00042456,0.000272563,0.000410121,0.000583738,0.000371266,0.000349095,0.000367307,0.000278235,0.000265311,0.000239843,0.000372539,0.000233109,0.000313212,0.000293648,0.000293182,0.000398015,0.000241246,0.00040102,0.000228683
Cer_AS.d38:1__Np,0.00052107,0.000677965,0.000595464,0.00074493,0.000502224,0.000796127,0.000704963,0.000759685,0.000760631,0.00055846,0.00084755,0.000986652,0.000751272,0.000613451,0.000730021,0.000516376,0.000550958,0.000488227,0.000747047,0.000592215,0.0006235,0.000562308,0.000608746,0.000840329,0.00042988,0.000820411,0.000463702
Cer_AS.d39:1__Np,0.000473649,0.000454365,0.000457899,0.000373088,0.000336655,0.000456955,0.000319157,0.000477098,0.000463676,0.000273893,0.000407465,0.000523229,0.000503645,0.000496874,0.000327949,0.000305108,0.000255992,0.000259166,0.00046054,0.000291976,0.00041175,0.000406723,0.000346862,0.000415756,0.000277071,0.000457732,0.000248154
Cer_AS.d40:1__Np,0.003111236,0.001582393,0.001529255,0.001402759,0.001075679,0.00134745,0.001255198,0.001452467,0.00144513,0.001346671,0.002241015,0.003741431,0.002261395,0.001906716,0.001777125,0.00089089,0.000903555,0.000959117,0.004584124,0.001013172,0.001749213,0.001766517,0.001139005,0.002432284,0.000677823,0.001293688,0.000989677
Cer_AS.d40:1_1__Np,0.002115845,0.002825234,0.002015729,0.001837956,0.001299356,0.002084047,0.001742779,0.001981258,0.002490975,0.001394997,0.002218699,0.002983573,0.002057181,0.001791288,0.001835415,0.001333072,0.001237615,0.001283052,0.002767691,0.001616454,0.002326939,0.00156226,0.001453962,0.002010865,0.001462082,0.002612281,0.001428685
Cer_AS.d40:2__Np,0.000943869,0.000269806,0.000454037,0.000276969,0.000205943,0.000324636,0.000378361,0.000251558,0.000280075,0.000321371,0.000483286,0.001261429,0.00029511,0.000428938,0.000526839,0.0001719,0.000233364,0.000320914,0.001565575,6.22E-05,0.00050958,0.00023258,0.000204477,0.000532234,0.000272202,0.000399074,0.000256654
Cer_AS.d41:1__Np,0.001176431,0.001338344,0.001007935,0.001136562,0.000818924,0.001151341,0.001000778,0.001252919,0.001608573,0.000740009,0.001189116,0.00145276,0.001429029,0.001035357,0.000934623,0.000633175,0.00063871,0.000655834,0.001823695,0.00066598,0.001145524,0.0010997,0.000854912,0.001152584,0.000717885,0.001260489,0.000735621
Cer_AS.d41:1_1__Np,0.0003028,0.000256854,0.000202834,0.000198866,0.000145257,0.000255279,0.000184897,0.000173044,0.000398256,0.000150514,0.000262271,0.000318617,0.000258245,0.0001752,0.000193606,0.000157775,0.000110284,0.000116605,0.00047879,0.000247844,1.35E-05,0.000159267,0.000118369,0.000199744,0.000209853,0.000424688,0.000153587
Cer_AS.d42:1__Np,0.001364054,0.001129308,0.00107476,0.00111963,0.000839438,0.001049119,0.000755593,0.000938247,0.00108063,0.00086871,0.001434548,0.002032182,0.001462715,0.001231886,0.001236953,0.000668077,0.000666214,0.000730934,0.001843817,0.000685505,0.000972323,0.001025451,0.000813456,0.001512076,0.000570235,0.000922148,0.000603151
Cer_AS.d42:2__Np,0.00129975,0.000411211,0.000542597,0.000481509,0.000333516,0.000466864,0.000447984,0.000482026,0.000345834,0.000505864,0.000832979,0.001534704,0.000876866,0.000618939,0.000638236,0.000232847,0.000324895,0.000535236,0.002109485,0.000387731,0.000657994,0.00066681,0.000572654,0.001036953,0.000252474,0.000450852,0.000267813
Cer_AS.d42:2_1__Np,4.72E-05,5.54E-05,4.34E-05,0.000105987,4.84E-05,5.55E-05,5.70E-05,6.56E-05,4.37E-05,3.17E-05,0.000150641,0.000127293,8.63E-05,5.24E-05,9.76E-05,1.36E-05,0.000121209,7.24E-05,0.000102827,4.89E-05,2.73E-05,4.03E-05,4.81E-05,6.18E-05,3.55E-05,5.48E-05,5.78E-05
Cer_AS.d43:1__Np,0.001455255,0.001757837,0.00119114,0.001399208,0.00081595,0.001159957,0.001013563,0.001129962,0.00147288,0.000603021,0.001208267,0.001758794,0.001350305,0.00112038,0.000656453,0.000772294,0.000611468,0.000661594,0.001785422,0.000740765,0.001573962,0.001064486,0.000767403,0.000907863,0.000840264,0.001108045,0.000657783
Cer_AS.d44:2__Np,0.000337032,0.000347639,0.000300014,0.000370365,0.000169972,0.00026668,0.000289851,0.000260945,0.000303618,0.000241804,0.000358495,0.000416403,0,0.00025403,0.000278878,0.000185874,0.000196554,0.000158583,0.000487305,0.000170949,0.000263789,0.000300669,0.000225192,0.000286315,0.000211649,0.000294295,0.000172464
Cer_AS.d46:1__Np,0.001475861,0.000938017,0.001148893,0.000810092,0.000678926,0.000792329,0.000754059,0.00088579,0.000589524,0.000678278,0.00130512,0.002061378,0.001415612,0.0009516,0.001227322,0.000645974,0.000606091,0.000738985,0.001474264,0.000514936,0.001021532,0.00112107,0.000613887,0.001287796,0.000602885,0.001102624,0.000576046
Cer_AS.d46:2__Np,9.72E-05,0.000118846,0.000110632,0.000150925,1.54E-05,0.000204871,0.000117231,0.000144127,0.000100128,0.000108089,0.000220356,0.000278469,0.000103042,0.000126419,0.000174778,7.15E-05,0.00010832,0.000200852,0.00015767,8.66E-05,0.000123476,8.28E-05,0.000151197,0.000146155,6.39E-05,0.000149923,0.000106708
Cer_AS.d47:1__Np,0.001651706,0.001913422,0.001488305,0.001026808,0.000882372,0.000950349,0.000829929,0.001246786,0.001831931,0.000853461,0.001209883,0.001409866,0.001667319,0.000988844,0.000838648,0.000645917,0.000569985,0.000579772,0.001836284,0.000627045,0.001702026,0.001251632,0.000669526,0.001125242,0.000887707,0.001335531,0.000624639
Cer_AS.d48:1__Np,0.000784042,0.000719473,0.00068981,0.000601029,0.000635912,0.000778467,0.000438636,0.000514996,0.000509192,0.000478351,0.000668162,0.000860311,0.000931994,0.000690002,0.000528068,0.000350025,0.000411189,0.000260415,0.000611293,0.000488157,0.000569952,0.000564116,0.000427317,0.000697716,0.000323974,0.00053622,0.000385837
Cer_AS.d49:1__Np,0.002827014,0.002731805,0.002503179,0.001553357,0.001181981,0.001789105,0.001287866,0.001668145,0.002444633,0.001024992,0.001908647,0.001781177,0.002362,0.001752529,0.001659499,0.001133105,0.000889182,0.00101543,0.002535571,0.000988387,0.002370067,0.002099348,0.00068065,0.001779302,0.001142327,0.001377382,0.001052984
Cer_AS.d50:2__Np,0.000421165,0.000414146,0.000349018,0.000256344,0.000233251,0.000320391,0.0002048,0.000305881,0.000323777,0.000243485,0.000299411,0.00050148,0.000366034,0.000327208,0.000315438,0.000144051,0.000188536,0.000209124,0.00039858,0.0001874,0.000366249,0.000331496,0.00017535,0.000342296,0.000191091,0.000381384,0.000211648
Cer_AS.d51:1__Np,0.000850732,0.00121622,0.000892725,0.000565804,0.000717424,0.00063039,0.000367405,0.000777957,0.00077614,0.000396519,0.000806436,0.000570626,0.000830974,0.000566955,0.000286716,0.000303391,0.000404629,0.000229594,0.001101945,0.000516701,0.00128353,0.000583808,0.000202108,0.000430742,0.000403006,0.000671226,0.000338296
Cer_BDS.d16:0_19:0__Np,0.001923371,0.002138593,0.001903905,0.001660498,0.001249347,0.001967827,0.001628894,0.001977066,0.002108886,0.0015296,0.002357962,0.002684065,0.002134891,0.001775953,0.001955642,0.00066312,0.001262793,0.001281919,0.002381342,0.001603956,0.002136824,0.001847923,0.001540774,0.002185017,0.001492031,0.002344619,0.001423208
Cer_BDS.d16:0_20:0__Np,0.002793056,0.002695286,0.002744758,0.003257671,0.002322589,0.003260271,0.002522758,0.002763511,0.002952897,0.002486018,0.003386562,0.004564293,0.003747076,0.003068321,0.003406953,0.001882475,0.002156695,0.00200699,0.003079452,0.001879242,0.002777164,0.003134099,0.002110921,0.003562973,0.001850314,0.002946188,0.001869732
Cer_BDS.d16:0_24:0__Np,0.000556942,0.000517013,0.000479671,0.000421442,0.000354627,0.000549841,0.000429292,0.000361315,0.000577229,0.000309417,0.000572379,0.000822702,0.000626377,0.000487314,0.000279063,0.000261504,0.000147339,0.00011232,0.000634509,0.000244224,0.000550326,0.000218856,0.000335016,0.000492443,0.000372515,0.000447051,0.000306806
Cer_BDS.d17:0_20:0__Np,0.003504489,0.0033328,0.003425955,0.003009116,0.002410484,0.003034307,0.001940857,0.002735872,0.003449146,0.00208773,0.00294013,0.003874532,0.004044839,0.002891145,0.002723561,0.001890786,0.001519914,0.001548481,0.004085717,0.001823735,0.003340456,0.003410585,0.001859133,0.002872371,0.002146502,0.002915132,0.001682241
Cer_BDS.d18:0_20:0__Np,0.005595915,0.005338017,0.005281657,0.00515172,0.004004786,0.005302485,0.003842434,0.004611293,0.00501866,0.003990317,0.005359483,0.00753746,0.006366725,0.005036326,0.005085588,0.00318847,0.003342447,0.003197987,0.00641828,0.003416222,0.005204972,0.005133363,0.003441516,0.005349549,0.003338839,0.005421109,0.003039519
Cer_BDS.d19:0_16:0__Np,4.42E-05,3.33E-05,2.99E-05,6.66E-05,2.00E-05,3.21E-05,4.92E-05,4.33E-05,3.56E-05,4.85E-05,6.60E-05,0.000147056,4.61E-05,2.93E-05,0.000140606,4.21E-05,4.05E-05,6.95E-05,0.000101565,8.68E-06,2.44E-05,5.78E-05,3.41E-05,4.20E-05,1.63E-05,6.30E-05,2.66E-05
Cer_BDS.d28:0_20:0__Np,0.007714382,0.005897824,0.006760768,0.005133391,0.004274853,0.005854253,0.002000999,0.004408966,0.005566999,0.004118636,0.00556262,0.006982223,0.007465442,0.005674377,0.003166824,0.002908717,0.002048271,0.001915711,0.006225088,0.003004415,0.006713818,0.006147251,0.001869237,0.00527401,0.00324244,0.005547777,0.00326403
Cer_BDS.d50:0__Np,0.003807094,0.001781658,0.003792928,0.001230829,0.001452235,0.000416656,0.002106095,0.001057822,0.003057268,0.000676247,0.004421554,0.004365432,0.004378843,0.00107262,0,0.000669645,0.001767237,0,0.003701159,0.00084778,0.003944468,0.003445763,0,0.003523574,0.001399521,0.002625247,0.000633253
Cer_BS.d16:1_15:0__Np,0.00171693,0.00252162,0.001901825,0.002176322,0.001593188,0.002214759,0.002097512,0.002696352,0.002893106,0.001441976,0.002096356,0.002453172,0.002778201,0.002013328,0.002099273,0.001454441,0.001273098,0.001317446,0.002407005,0.001604483,0.002340728,0.002233455,0.001771892,0.00263753,0.001740845,0.002535737,0.001542575
Cer_BS.d16:1_16:0__Np,0.00025902,0.00019744,0.000161737,0.000193019,0.000109415,0.00016595,0.0001459,0.000169226,0.000186789,0.000163109,0.000212419,0.00030801,0.00024504,0.000176612,0.00019187,0.000110494,0.000102029,0.000121715,0.000392576,0.000151462,0.000338833,0.00020132,0.000187055,0.000229272,0.000112931,0.000187023,0.000117345
Cer_BS.d16:1_19:0__Np,0.000418408,0.000496293,0.000416396,0.000413756,0.000325991,0.000484452,0.000459495,0.000514417,0.000477296,0.000388311,0.000515312,0.000761411,0.000509655,0.000414669,0.0004025,0.000318658,0.00032323,0.000314606,0.000562095,0.000325497,0.000454092,0.000429527,0.000435736,0.000541708,0.000308423,0.000580809,0.000354499
Cer_BS.d16:1_23:0__Np,0.000328575,0.000227193,0.000293877,0.000190189,0.000241838,0.000237352,0.000193937,0.000334721,0.000230136,0.000200209,0.000286489,0.000554569,0.000209635,0.000246991,0.000302352,0.000178457,0.000115301,0.000111974,0.000409551,0.000136261,0.000234756,0.000205617,0.000181624,0.000344258,0.000201936,0.000228036,0.00019075
