CompoundID,CompoundName,Formula,Phase,Mass,RT,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
Cer_EOS.d67:5__Np,Cer_EOS d67:5,C67 H123 N O5,Negative Phase,1021.9407,14.38,235353.8364,60367.92677,286422.8437,60648.99249,26873.63912,33062.30254,38684.3725,144072.2486,87076.87245,228919.4517,51000.77906,213126.8309,51529.35857,0,56499.361,59966.21713,285067.6442,55820.8579,144230.8106,64464.17089,266990.0215,0,70417.94331,25210.33412,203817.1405,143657.3471,76750.2883
Cer_EOS.d68:3__Np,Cer_EOS d68:3,C68 H129 N O5,Negative Phase,1039.9879,14.5,10601959.66,5053925.434,9215155.855,1911042.448,1219782.401,1714791.431,2155389.139,6703872.113,4373531.062,13323262.3,2474655.517,7399150.628,1902663.056,703786.0214,3106213.595,2892336.662,12292341.55,3072217.632,5878753.141,3117140.98,10020799.51,1172691.095,3050477.831,860231.7524,7746417.736,4634337.398,1388978.221
Cer_EOS.d69:5__Np,Cer_EOS d69:5,C69 H127 N O5,Negative Phase,1049.9707,14.39,65194.97314,69729.27695,349664.2727,74273.2006,66831.3516,23648.50022,16514.06276,71305.00444,11759.61564,102180.5546,37352.08384,49824.57519,17227.16135,9503.092996,43543.27722,33072.40259,87088.08649,75644.26488,24714.98904,51312.8687,122935.866,7393.816862,49906.07607,27377.51449,74061.73467,8606.343834,0
Cer_EOS.d72:5__Np,Cer_EOS d72:5,C72 H133 N O5,Negative Phase,1092.0182,14.5,2150198.875,971340.9356,1872095.272,559382.8133,387858.0698,500852.4627,487068.487,1538637.903,1034406.893,2665765.126,359651.8894,1340498.773,474954.1045,220996.4393,545916.407,466003.2872,2052882.732,707822.4618,1326353.435,552649.0574,1943411.835,354479.0079,580782.6625,146023.0593,1825723.761,1080950.359,490856.4543
Cer_NDS.d16:0_16:0__Np,Cer_NDS d16:0_16:0,C32 H65 N O3,Negative Phase,511.4963,7.63,1279720.672,1544880.36,1206275.006,471581.6859,0,0,723523.3979,1226848.349,944923.1729,1826809.101,825880.9103,762259.2766,539309.3842,0,962669.3678,674751.3661,1588658.125,661276.0517,1246538.267,1026769.668,1441537.49,807277.3807,0,567415.8316,1839525.724,1195819.051,683119.6963
Cer_NDS.d16:0_20:0__Np,Cer_NDS d16:0_20:0,C36 H73 N O3,Negative Phase,567.5592,9.58,18766518.47,17744160,17887980.51,7348656.015,10529058.69,9138489.317,8459509.605,15916192.36,13612233.6,27159587.65,6749181.315,10844501.5,8184962.003,8179768.41,10932110.19,8077684.285,20888105.94,9970631.962,14349166.32,10726870.01,14649829.12,11250697.71,11626574.07,7274694.651,21422702.54,15622752.9,8296676.907
Cer_NDS.d16:0_24:0__Np,Cer_NDS d16:0_24:0,C40 H81 N O3,Negative Phase,623.6219,11.25,30223939.9,26848885.79,25885233.93,8385401.582,12950856.19,11364315.53,12461546.12,23518605.68,18177307.03,42110353.73,10402996.57,18486134.88,10551990.92,9745161.428,14242063.66,12222076.08,32797822.38,15351619.76,23501018.54,18424380.05,26103175.84,14595617.11,16355626.63,10552267.67,30637881.01,23137150.46,10383155.11
Cer_NDS.d17:0_16:0__Np,Cer_NDS d17:0_16:0,C33 H67 N O3,Negative Phase,525.5121,8.13,5462514.694,5794832.054,4816333.366,1732975.788,2387515.439,2093040.919,2295263.154,4072951.108,3276305.297,7173858.276,1996429.665,2371830.631,1887969.932,2084582.052,3439758.507,2287291.508,5116094.639,2552978.514,4692529.544,3757123.109,5217701.513,3736852.13,4176852.485,2339602.632,6464692.676,4689725.014,2355829.315
Cer_NDS.d17:0_20:0__Np,Cer_NDS d17:0_20:0,C37 H75 N O3,Negative Phase,581.5748,10.03,17082608.22,15559707.33,15784365.59,6211003.078,9126560.822,7624500.27,7562068.2,14243485.1,11946283.36,24569414.71,5026270.659,9603267.091,6843544.934,7271598.199,9303765.457,6869177.158,18153892.73,8914155.585,13344231.02,9459451.813,14084786.14,10097657.69,10424407.71,6537004.64,18240388.79,13827598.37,7087232.469
Cer_NDS.d17:0_22:0__Np,Cer_NDS d17:0_22:0,C39 H79 N O3,Negative Phase,609.6061,10.87,15839217.11,13928133.38,14159316.68,4885251.719,6680708.464,6123014.96,6640413.004,12684788.62,10721335.1,22678754.66,5019417.156,9415946.359,5677224.49,5341237.177,7575483.334,6181229.983,17708490.23,8107442.6,12712919.73,9303128.505,13808080.8,7578941.127,7911177.868,5293148.737,15572063.19,11986708.81,5519515.054
Cer_NDS.d18:0_16:0__Np,Cer_NDS d18:0_16:0,C34 H69 N O3,Negative Phase,539.5278,8.65,8462302.971,9163936.685,8926498.269,3848764.513,5149701.54,4195009.767,4315044.148,7211563.56,5957188.82,11710668.28,4561933.979,4520428.411,3966584.87,4523653.185,5276932.543,4175029.464,9725632.304,4151414.116,6626340.355,5414177.481,7137661.289,7612105.581,8825581.444,4553213.416,13947076.1,8576828.304,5008287.518
Cer_NDS.d18:0_24:1__Np,Cer_NDS d18:0_24:1,C42 H83 N O3,Negative Phase,649.637,11.18,1379077.018,848427.1969,1388720.922,592529.0549,378022.6649,636403.7167,674074.299,1230661.761,922527.2218,1167294.811,938731.4824,793099.3554,607211.2854,318859.7053,742645.695,319848.8807,1313884.539,585430.0569,639182.3135,724026.0677,950616.6501,821141.7982,1133451.884,642197.5766,1958659.66,1275883.912,586988.9799
Cer_NDS.d19:0_30:1__Np,Cer_NDS d19:0_30:1,C49 H97 N O3,Negative Phase,747.7471,13.85,13869401.88,6584275.325,12343976.01,1510796.419,1641292.373,2026390.032,2316709.911,7823900.708,5008883.543,16440935.53,2552365.754,8616712.401,1630235.924,1171515.348,2937559.432,3090610.016,14679480.65,3627704.025,8692900.408,4124970.723,13848740.59,1824249.079,2474565.455,1317883.09,10288329.26,6895399.589,1333459.301
Cer_NDS.d19:0_32:1__Np,Cer_NDS d19:0_32:1,C51 H101 N O3,Negative Phase,775.7782,14.23,3944856.106,1369163.732,4259516.051,287234.2459,269906.1802,165218.4403,171946.2105,1662636.679,1092561.044,3212779.043,255286.3412,2084402.983,169708.8884,232186.0905,351600.9104,264032.6321,4629707.606,285729.0314,1797160.129,651885.1999,4087602.438,310781.1793,525389.6635,267721.7362,2448851.407,1305340.559,200702.7714
Cer_NDS.d19:0_32:2__Np,Cer_NDS d19:0_32:2,C51 H99 N O3,Negative Phase,773.7624,13.8,1955589.557,1600610.399,1854045.49,607696.9456,904629.1817,774900.0244,859429.602,1827706.197,1408457.341,2807954.438,623146.9428,1254144.134,835922.5033,580469.2509,1027605.715,755695.6573,2273816.556,1080223.438,1615095.122,1076448.396,1721196.968,948794.5283,1240383.918,715483.1758,2518178.319,2000423.76,515338.5145
Cer_NDS.d20:0_32:2__Np,Cer_NDS d20:0_32:2,C52 H101 N O3,Negative Phase,787.7783,14.07,7204310.24,4284352.249,7073136.232,1550293.66,1336960.058,1532232.532,1758650.768,5722532.232,3626168.544,8728108.438,1876432.831,4243344.17,1834031.061,542476.0541,2042599.305,2072768.339,7790171.326,2369075.914,5327761.032,2758358.569,6288410.312,1060944.985,2666053.297,987363.4746,9572454.639,6413601.043,1733641.235
Cer_NDS.d20:0_34:2__Np,Cer_NDS d20:0_34:2,C54 H105 N O3,Negative Phase,815.8092,14.36,2303061.675,1058243.233,2420241.615,415647.0655,273718.6352,328117.6343,420938.4036,1684050.618,987619.4835,2807616.998,411608.7756,1418109.764,430862.0898,77388.14405,519264.0076,497413.9809,2833329.883,630284.299,1422474.246,570038.0421,2124394.645,208762.7844,608890.0416,215072.9117,2752711.032,1685076.953,429511.4851
Cer_NDS.d22:0_26:0__Np,Cer_NDS d22:0_26:0,C48 H97 N O3,Negative Phase,735.7465,14.07,0,768558.6538,0,41484.09361,153808.9841,93044.94968,128277.9631,277475.1626,166718.8301,236416.4191,79262.24549,465929.5918,59328.05377,26180.58846,119798.6554,255432.5286,882547.5501,256773.2604,372413.0482,320677.5137,924504.9934,0,65609.57757,54509.19434,0,276284.8681,0
Cer_NDS.d23:0_28:0__Np,Cer_NDS d23:0_28:0,C51 H103 N O3,Negative Phase,777.7931,14.36,1294250.769,676836.0889,1167610.931,111862.8987,100588.2705,117449.4726,218102.6208,645489.5987,512401.466,1550246.995,220802.4448,791734.7941,195512.9586,35277.37459,261971.4498,305673.6818,1367443.094,351271.7028,727180.5298,336351.2899,1171425.24,70126.11075,205741.0872,70815.02786,727397.0893,544632.7045,106407.7299
Cer_NDS.d35:0__Np,Cer_NDS d35:0,C35 H71 N O3,Negative Phase,553.5433,9.11,3644732.737,4252071.041,3868901.174,1329097.839,2110109.468,1850161.246,1798540.215,2894300.775,2825680.893,6828937.998,1448009.607,2250185.528,1589965.118,1949187.649,2314193.052,1612676.778,3919301.452,1871577.784,3108297.883,2330337.433,3175808.643,2442033.083,2398201.234,1621590.743,4343584.164,3224051.289,1839229.918
Cer_NDS.d38:0__Np,Cer_NDS d38:0,C38 H77 N O3,Negative Phase,595.5905,10.45,19256173.72,18053005.46,18149832.88,6804899.128,10575915.18,8538456.19,8979671.899,17188378.24,13786700.47,27174045.3,6680254.636,11378599.48,8374740.394,8135891.862,10489477.08,8025124.496,22066078.04,10434157.07,15174430.31,10716437.6,15427495.8,13186642.04,14559088.47,9098099.489,24836862.11,18401792.14,8373017.09
Cer_NDS.d41:0__Np,Cer_NDS d41:0,C41 H83 N O3,Negative Phase,637.6375,11.64,27823521.13,24279147.75,24241965.52,6539341.246,9840848.375,8911027.738,10255622.97,19543849.07,16874030.13,37791543.22,8337197.432,16912217.41,8155280.453,7856206.248,11831189.74,10030701.16,30205564.23,12728991.56,21801231.2,16375894.58,25823042.64,11218085.82,11455716.43,7783137.449,24262183.31,18505296.52,8043407.365
Cer_NDS.d42:0__Np,Cer_NDS d42:0,C42 H85 N O3,Negative Phase,651.6532,11.99,36524692.49,33321152.3,31131385.83,9657354.2,15106950.34,12565434.22,15061158.25,27998408.65,23547204.73,50561381.66,11704232.69,22540871.14,12079319.31,12191587.75,16860894.49,14609769,39955279.59,18539442.04,28309270.34,22601530.55,32496936.25,18199581.16,20332690.02,12937608.98,37109998.63,29136492.44,11703200.47
Cer_NDS.d42:2__Np,Cer_NDS d42:2,C42 H81 N O3,Negative Phase,647.6216,10.9,4763724.071,6601672.654,3955562.687,2099719.192,2262246.793,1888517.622,4557950.521,3318374.293,3986239.195,6232198.504,5321844.59,4670376.073,1633329.755,2150511.21,2041246.379,3046182.748,4265393.315,3317284.77,5274484.871,6682930.012,3959004.597,3475882.727,3584061.707,3217917.531,5267646.84,4653642.959,6647184.931
Cer_NDS.d45:0__Np,Cer_NDS d45:0,C45 H91 N O3,Negative Phase,693.7001,12.99,30652020.52,28315442.47,26848757.18,7728232.494,13517757.37,11873381.23,14505835.37,23317719.66,21180335.01,42290000.18,10817598.16,21061518.38,11464328.92,9488080.333,16010838.63,14660639.84,34489269.51,18145097.57,25385204.38,21501547.28,29671977.76,14822804.32,13773145.35,10201064.26,25335052.77,23010597.84,7602299.861
Cer_NDS.d46:0__Np,Cer_NDS d46:0,C46 H93 N O3,Negative Phase,707.716,13.28,63082968.24,55462991.09,52410117.61,12798824.1,22070101.53,19209948.6,22887564.53,43512010.64,37734899.52,85770132.11,20517338,41868470.35,18715362.83,16864721.63,26604290.02,26001006.43,64809589.31,30458592.23,45280074.47,39981450.61,59240226.16,24233774.17,23436489.19,16739868.16,51702836.42,44119321.64,12348997.47
Cer_NDS.d47:0__Np,Cer_NDS d47:0,C47 H95 N O3,Negative Phase,721.7312,13.56,15199790.2,14818240.13,16106685.66,2496366.128,4013293.397,4422739.453,5703373.651,12667293.56,10813265.12,23821124.55,5486646.525,11181972.85,4948266.501,1937622.004,4357534.311,7631004.525,20061941.7,7291358.988,13721681.91,10436389.61,14519092.03,3291860.907,4344340.549,2203579.165,13646109.93,11451584.08,2474478.753
Cer_NDS.d48:0__Np,Cer_NDS d48:0,C48 H97 N O3,Negative Phase,735.7469,13.81,21042620.21,15849063.73,17448042.06,3092749.39,4651728.336,4561073.49,5779770.823,13060306.28,10958137.9,26951510.72,5728646.606,13843798.2,4652155.22,3201247.904,7197783.4,7511964.692,21720119.64,8402987.306,13904216.73,10450066.47,19671605.07,4654207.261,5614735.183,3383046.367,15736760.67,12782751.7,2743764.636
Cer_NDS.d48:1__Np,Cer_NDS d48:1,C48 H95 N O3,Negative Phase,733.7318,13.64,27887634.41,28049336.74,21665001.1,6804974.887,11044822.92,11091921.23,12348127.3,20453954.01,18769447.39,41033130.62,11585182.49,19895469.38,10006409.25,6983699.104,14705880.73,13812207.55,28285965.95,15196510.81,24082465.11,23393003.67,28060856.46,11022667.25,12602058.85,8271527.302,21935295.27,22195261.28,6557970.476
Cer_NDS.d49:0__Np,Cer_NDS d49:0,C49 H99 N O3,Negative Phase,749.7622,14.08,4359532.263,3743606.937,4790834.844,796858.6003,684436.0588,967118.7068,1324158.17,3461229.703,2785950.535,7290767.115,947414.075,3850994.122,1102917.285,221142.5509,1466013.374,1837403.859,6017917.028,1969247.798,3899883.74,2431621.853,5233272.897,641483.6936,1095591.171,567151.2087,3855492.283,2648565.352,606250.9148
Cer_NDS.d50:1__Np,Cer_NDS d50:1,C50 H99 N O3,Negative Phase,761.7631,14.13,27555065.12,26380489.24,21062307.17,5662630.824,6955904.418,8665670.227,10161005.66,19150862.16,18396039.97,41498317.11,10633552.12,20505661.25,8564256.476,3160947.272,12166758.59,12957776.62,26595285.18,13852705.59,23704150.01,20324863.73,28875540.15,5892155.008,9150017,4893556.61,18344513.17,18793888.92,4705330.9
Cer_NDS.d50:2__Np,Cer_NDS d50:2,C50 H97 N O3,Negative Phase,759.7466,13.55,3731647.895,3056654.804,3643428.883,1146925.261,1328651.385,1269239.902,1380260.182,3711161.81,2438168.98,5204129.656,1395447.331,2464393.649,1294451.191,525564.4926,1537827.449,1441200.563,4397209.432,1599522.518,3293712.796,2145828.61,3149838.856,1114878.727,2414495.126,1049207.392,5920396.283,4607504.646,1356020.819
Cer_NP.t14:2_34:0__Np,Cer_NP t14:2_34:0,C48 H93 N O4,Negative Phase,747.7103,12.72,748904.0024,656379.7456,581917.2959,88936.97654,579988.4388,406150.6818,266471.28,553066.7371,437192.0495,964653.5854,354529.1892,383314.7737,329094.1716,420222.2311,341485.5555,340350.3733,742107.398,343422.9645,624653.0156,496260.2659,457987.0758,632726.7883,486960.5348,419614.2221,1026160.315,588192.5801,238857.0388
Cer_NP.t16:0_31:1__Np,Cer_NP t16:0_31:1,C47 H93 N O4,Negative Phase,735.7099,11.89,1163662.715,673229.6163,0,284105.9389,779970.6142,448359.2537,385710.4055,599186.9678,0,1006865.794,425591.7871,361260.0584,548559.4373,410301.7215,672486.2623,202375.4834,1867473.807,842599.3088,250981.7359,371354.3833,0,700194.6721,494316.1052,735135.0674,903896.0257,1369144.939,0
Cer_NP.t16:0_31:1_1__Np,Cer_NP t16:0_31:1_1,C47 H93 N O4,Negative Phase,735.7101,12.03,0,0,423323.3323,0,0,0,0,0,310438.4573,0,0,0,0,0,0,0,0,0,0,0,122135.4998,0,0,0,0,0,22737.32686
Cer_NP.t17:0_14:0__Np,Cer_NP t17:0_14:0,C31 H63 N O4,Negative Phase,513.4755,6.27,65240.96866,94440.54447,98822.14457,53932.35995,48747.39771,57918.16374,23357.49428,71582.00878,71808.61453,154056.7141,33364.92088,59759.4898,36577.94588,53640.9606,65081.85142,32886.20116,88021.64676,39409.89869,72558.20114,57278.70093,43393.20709,55371.63148,17678.4573,50059.77607,121306.4485,53989.15789,34371.83327
Cer_NP.t17:0_16:0__Np,Cer_NP t17:0_16:0,C33 H67 N O4,Negative Phase,541.5067,7.27,1772460.704,1768612.812,1712454.874,696678.957,990147.3021,768507.5476,820967.532,1597103.674,1226742.935,2502925.793,653385.3596,1060279.282,828078.6467,872999.8959,1156141.763,681723.4057,1686960.59,832322.7464,1221964.721,1158054.896,1651085.94,1127285.919,1171855.805,752423.0753,1898396.426,1500381.657,744247.4547
Cer_NP.t17:0_20:0__Np,Cer_NP t17:0_20:0,C37 H75 N O4,Negative Phase,597.5696,9.22,14404092.75,13424528.51,13457673.96,4632180.817,7253791.594,6430676.079,6586060.638,11121280.42,10464386.88,22445619.32,4474889.729,7923122.18,5585527.652,5506603.499,7774321.711,6086646.984,16659344.29,7716752.202,10028476.31,7800705.28,11551778.79,7242187.445,7451890.523,4837365.305,13195801.56,10074635.18,4906939.273
Cer_NP.t17:0_22:0__Np,Cer_NP t17:0_22:0,C39 H79 N O4,Negative Phase,625.6009,10.11,11739444.08,10249410.93,10369491.06,3180585.21,5279998.622,4527994.258,4661394.504,8138751.496,7509095.605,16054248.57,3276544.038,6702069.596,3920718.317,3999119.401,5401775.236,4674978.797,13753264.88,6023942.972,8119641.005,6623928.151,9794689.127,5508458.259,5648812.883,3815438.716,7914289.453,6525179.601,2855970.004
Cer_NP.t17:0_22:1__Np,Cer_NP t17:0_22:1,C39 H77 N O4,Negative Phase,623.585,9.22,1365930.739,1237438.131,1491108.053,421090.6027,849741.9307,627644.886,574349.433,1060516.834,1011114.497,2275991.8,445166.739,670511.6446,562855.9061,625564.3071,658687.894,461521.4762,1294724.7,715035.4778,1030777.172,575225.0076,1190500.508,802835.7808,910770.9741,445210.7421,1664519.398,1198293.91,639219.5362
Cer_NP.t17:0_24:0__Np,Cer_NP t17:0_24:0,C41 H83 N O4,Negative Phase,653.6321,10.94,17043881.38,15298663.62,13903847.69,3629345.7,5472661.021,5698626.973,6137510.54,11210076.52,10057952.5,22749831.57,5400174.322,9446740.392,4880264.105,4214222.052,6900792.557,6746917.536,18966125.12,7977393.054,11802499.41,9135712.581,14389655.93,5918342.498,7201937.854,4504962.525,11524967.04,10492606.04,3581230.748
Cer_NP.t18:0_16:0__Np,Cer_NP t18:0_16:0,C34 H69 N O4,Negative Phase,555.5224,7.76,2947230.452,3040393.443,2874667.628,1166678.939,1705157.99,1598388.198,1619086.72,2643875.027,2290791.754,4267530.293,1362433.464,1715978.175,1374660.956,1386201.305,1758007.655,1543429.041,3215030.381,1640150.888,2430116.884,2146257.716,2777610.791,1947323.311,2282799.547,1401394.4,3636563.812,3068528.616,1403810.931
Cer_NP.t18:0_20:0__Np,Cer_NP t18:0_20:0,C38 H77 N O4,Negative Phase,611.5853,9.7,23203308.23,23672121.43,21810748.62,6347831.004,11468434.36,9793906.885,9718008.314,17707379.34,15513760.62,35366199.05,7472341.158,13837313.56,8460481.396,9575455.12,11849100.47,9258981.864,23605042.45,11482734.45,16612200.4,13522017.9,17472590.88,13360402.12,12878675.43,9118598.084,21299837.89,17345734.63,7232313.532
Cer_NP.t18:0_24:2__Np,Cer_NP t18:0_24:2,C42 H81 N O4,Negative Phase,663.6162,9.61,133405.264,260040.15,338586.8694,70351.39103,183892.1463,52660.80829,15104.20041,244684.2373,159666.6613,283957.8459,192323.7396,16247.04506,38811.42416,10715.37286,31699.96684,96856.45999,401649.5209,222349.9212,70735.92156,91480.64689,239099.7383,147180.9125,219808.0828,154859.4149,110736.1897,330821.6449,45850.88766
Cer_NP.t19:0_24:0__Np,Cer_NP t19:0_24:0,C43 H87 N O4,Negative Phase,681.6639,12.11,8528170.278,7272439.861,7135514.521,2278582.238,3856001.967,3745494.775,3588482.546,6928819.511,5698541.142,12904437.71,2695607.535,5804312.606,3099561.984,3606592.42,4290164.745,3683056.222,9342264.654,4799888.798,6411414.443,5593780.976,8389967.056,5363333.284,4863085.453,3383223.483,6903376.344,6826783.085,2787925.534
Cer_NP.t21:1_28:0__Np,Cer_NP t21:1_28:0,C49 H97 N O4,Negative Phase,763.7414,11.07,666445.4939,601202.5093,569441.4644,180560.89,217688.8745,260977.3204,301198.3437,510874.695,438382.1388,921170.8301,210928.3509,442354.3192,183293.312,197487.9661,306334.3708,323645.2472,714334.9225,338444.3405,1216569.839,1157413.689,1329110.924,251915.8495,230636.148,66484.43844,429535.396,367062.7479,184155.413
Cer_NP.t22:0_24:0__Np,Cer_NP t22:0_24:0,C46 H93 N O4,Negative Phase,723.7106,12.73,38137717.67,38002984.32,33262306.81,8169295.502,17277021.06,13683217.78,16787361.37,28964756.07,26129671.12,55039157.57,13714439.98,24344937.49,13015892.01,14385509.92,18469301.37,17892018.38,40699839.45,19415365.42,29011202.09,27679266.07,32951780.61,19580706.96,16343526,12888738.61,29556264.08,29051340.04,8312999.453
Cer_NP.t22:0_28:0__Np,Cer_NP t22:0_28:0,C50 H101 N O4,Negative Phase,779.7729,13.79,15053720.19,11291894.79,13723670,2725087.274,4638355.274,3964237.725,4760117.849,11413594.82,8885910.765,18994255.52,3864148.735,8784973.917,3930732.549,2678858.349,5744980.728,5409028.409,8589168.033,6582212.493,10892473.28,7906841.795,10459457.84,4782462.27,6060820.892,3502605.385,14047208.74,9619967.959,3116921.394
Cer_NP.t36:1__Np,Cer_NP t36:1,C36 H71 N O4,Negative Phase,581.5382,7.79,3380493.474,3134512.934,3245341.886,1189570.614,747065.2126,1409297.899,1305957.152,940871.6303,2379584.226,4878616.993,1419594.053,1764234.66,1388088.307,1350136.48,1341148.404,1365921.758,1183102.78,1527013.034,2533136.571,1958409.55,3018256.098,1440499.244,1638346.373,1160285.32,3297501.631,2384226.461,1272117.557
Cer_NP.t37:0__Np,Cer_NP t37:0,C37 H75 N O4,Negative Phase,597.5697,9.75,15536516.58,17979241.99,15527971.4,5793884.924,9344026.721,7461147.33,7235571.409,12816018.59,11500723.17,27817436.2,5783177.379,9712965.352,6342405.092,8463358.686,8853600.837,5870467.445,13964532.71,7539154.535,14086452.26,10480605.26,12423329.65,11164020.63,10526156.75,7836417.402,18957113.9,13917253.41,6501330.876
Cer_NP.t38:1__Np,Cer_NP t38:1,C38 H75 N O4,Negative Phase,609.5695,8.79,2414316.524,2140477.132,2306497.603,897236.7902,1552128.195,1117439.226,958096.6715,1870511.581,1744562.614,3222784.665,873752.0391,1259539.88,1144638.814,1104468.777,1207950.97,948813.7057,2335453.498,1204324.38,1879521.187,1350364.839,1949072.877,1481149.314,1696917.077,1082527.741,2871615.437,2420265.053,955167.3843
Cer_NP.t40:0__Np,Cer_NP t40:0,C40 H81 N O4,Negative Phase,639.6167,10.99,23030610.78,22615427.86,19930760.23,6967174.412,9395328.295,8569651.998,10722925.75,17661824.98,15114831.42,33024969.44,9554485.695,14788242.96,7993257.013,7800706.927,11259006.5,9807524.936,25139778.55,11911014.09,19898959.99,17117183.08,21667678.95,11690099.83,13164340.82,8764920.245,21899653.32,17678240.57,11508079.38
