CompoundID,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
Cer_NDS.d42:2__Np,0.00173603,0.002052908,0.001690587,0.001301019,0.000887738,0.000926112,0.002298525,0.001362261,0.001631697,0.001454824,0.003193647,0.002456704,0.000906332,0.000889319,0.001029417,0.001748256,0.001392542,0.001572653,0.002105045,0.00277067,0.001556329,0.001144978,0.001560506,0.001330656,0.001795405,0.001683705,0.00454434
Cer_NDS.d45:0__Np,0.011170425,0.008805195,0.01147502,0.004788536,0.00530456,0.0058226,0.007315134,0.009572406,0.0086698,0.009872037,0.006491658,0.01107875,0.006361539,0.003923685,0.008074399,0.008413988,0.011259869,0.008602196,0.010131226,0.008914306,0.011664385,0.004882728,0.005996849,0.004218288,0.008635103,0.008325319,0.005197303
Cer_NDS.d46:0__Np,0.022989139,0.017247212,0.022399813,0.007930355,0.008660622,0.009420387,0.011541948,0.017862581,0.015446121,0.020021894,0.012312487,0.022023592,0.010385126,0.00697421,0.013416764,0.014922415,0.021158682,0.014439756,0.018071261,0.016575871,0.023287992,0.007982763,0.010204284,0.006922178,0.017622197,0.015962533,0.008442376
Cer_NDS.d47:0__Np,0.005539214,0.004607997,0.006883914,0.001546788,0.001574873,0.002168872,0.002876149,0.005200186,0.004426221,0.005560724,0.003292545,0.005881925,0.002745785,0.000801281,0.002197541,0.004379562,0.006549714,0.003456675,0.005476318,0.004326813,0.005707617,0.00108436,0.001891533,0.000911212,0.004651088,0.004143225,0.001691674
Cer_NDS.d48:0__Np,0.0076685,0.004928551,0.007457203,0.001916317,0.001825404,0.00223671,0.002914675,0.005361526,0.004485522,0.006291471,0.00343777,0.007282095,0.002581474,0.001323839,0.003629902,0.004311243,0.007091067,0.003983673,0.005549168,0.004332483,0.007733127,0.001533126,0.002444664,0.001398939,0.005363657,0.004624847,0.001875771
Cer_NDS.d48:1__Np,0.010163008,0.008722444,0.009259509,0.004216471,0.004334146,0.005439379,0.006227025,0.008396771,0.007682945,0.009578637,0.006952286,0.010465386,0.005552541,0.002888028,0.007416298,0.007927058,0.009234648,0.007204335,0.009611303,0.009698483,0.011031035,0.003630938,0.005486956,0.003420396,0.007476342,0.008030327,0.004483348
Cer_NDS.d49:0__Np,0.001588731,0.001164142,0.002047578,0.000493746,0.000268582,0.000474266,0.000667758,0.001420906,0.00114038,0.001701932,0.000568545,0.002025694,0.000612007,9.15E-05,0.000739323,0.001054517,0.001964697,0.000933578,0.001556442,0.001008124,0.002057258,0.000211309,0.000477022,0.000234525,0.001314091,0.000958261,0.000414463
Cer_NDS.d50:1__Np,0.010041811,0.008203486,0.009001921,0.003508656,0.002729596,0.004249567,0.005124084,0.007861825,0.007530097,0.009687229,0.006381211,0.010786358,0.004752293,0.001307173,0.006135797,0.007436686,0.008682684,0.006567266,0.009460318,0.008426466,0.011351296,0.001940914,0.003983932,0.002023557,0.006252474,0.006799698,0.003216794
Cer_NDS.d50:2__Np,0.001359913,0.000950522,0.001557183,0.000710653,0.000521382,0.000622424,0.00069605,0.001523509,0.000998022,0.001214835,0.00083741,0.001296317,0.000718289,0.000217341,0.000775539,0.000827129,0.001435577,0.000758299,0.00131452,0.000889637,0.001238237,0.000367248,0.001051275,0.000433862,0.002017885,0.001667012,0.000927042
Cer_NP.t14:2_34:0__Np,0.000272921,0.000204113,0.000248708,5.51E-05,0.000227596,0.000199173,0.000134379,0.000227045,0.000178957,0.000225186,0.000212754,0.000201631,0.000182614,0.000173778,0.000172214,0.000195333,0.000242279,0.000162809,0.000249299,0.000205744,0.00018004,0.000208424,0.000212023,0.000173517,0.000349753,0.00021281,0.000163294
Cer_NP.t16:0_31:1__Np,0.00042407,0.000209353,0,0.000176037,0.000306072,0.000219871,0.00019451,0.000245979,0,0.000235039,0.000255398,0.000190029,0.000304395,0.000169676,0.00033914,0.000116147,0.000609683,0.000399458,0.000100167,0.000153959,0,0.000230649,0.000215226,0.000303989,0.00030808,0.000495362,0
Cer_NP.t16:0_31:1_1__Np,0,0,0.000180926,0,0,0,0,0,0.000127073,0,0,0,0,0,0,0,0,0,0,0,4.80E-05,0,0,0,0,0,1.55E-05
Cer_NP.t17:0_14:0__Np,2.38E-05,2.94E-05,4.22E-05,3.34E-05,1.91E-05,2.84E-05,1.18E-05,2.94E-05,2.94E-05,3.60E-05,2.00E-05,3.14E-05,2.03E-05,2.22E-05,3.28E-05,1.89E-05,2.87E-05,1.87E-05,2.90E-05,2.37E-05,1.71E-05,1.82E-05,7.70E-06,2.07E-05,4.13E-05,1.95E-05,2.35E-05
Cer_NP.t17:0_16:0__Np,0.000645933,0.000549982,0.000731894,0.000431673,0.000388548,0.000376869,0.000414005,0.000655644,0.000502146,0.000584275,0.000392098,0.000557727,0.0004595,0.000361019,0.000583052,0.000391253,0.00055075,0.000394586,0.000487686,0.000480117,0.00064906,0.000371335,0.000510228,0.000311138,0.000647042,0.000542844,0.000508804
Cer_NP.t17:0_20:0__Np,0.005249241,0.004174598,0.00575174,0.002870173,0.002846491,0.003153546,0.003321278,0.004565516,0.004283414,0.005239631,0.002685388,0.004167709,0.003099401,0.002277192,0.003920655,0.003493229,0.005438852,0.003658344,0.004002361,0.003234087,0.004541133,0.002385624,0.003244565,0.002000321,0.004497607,0.00364504,0.003354623
Cer_NP.t17:0_22:0__Np,0.004278171,0.003187238,0.004431867,0.001970741,0.002071947,0.002220488,0.00235069,0.003341126,0.003073717,0.00374765,0.001966259,0.003525413,0.002175601,0.001653789,0.00272416,0.002683049,0.004490091,0.00285582,0.003240546,0.002746208,0.003850401,0.001814522,0.002459502,0.001577739,0.002697476,0.002360834,0.00195248
Cer_NP.t17:0_22:1__Np,0.000497782,0.000384804,0.000637292,0.000260914,0.000333451,0.000307791,0.000289638,0.000435364,0.000413882,0.0005313,0.000267145,0.000352702,0.000312328,0.000258695,0.000332182,0.000264875,0.000422695,0.000338983,0.000411383,0.000238482,0.000467999,0.000264459,0.000396551,0.000184101,0.000567328,0.000433547,0.000437002
Cer_NP.t17:0_24:0__Np,0.006211251,0.004757394,0.005942433,0.0022488,0.00214755,0.002794556,0.003095079,0.004601968,0.004117047,0.005310645,0.003240653,0.004969161,0.002708051,0.001742743,0.003480127,0.00387217,0.006191957,0.003781908,0.004710373,0.003787566,0.005656734,0.001949541,0.003135735,0.001862867,0.003928126,0.003796264,0.002448304
Cer_NP.t18:0_16:0__Np,0.00107405,0.000945465,0.001228618,0.000722893,0.000669128,0.000783835,0.000816488,0.001085365,0.000937696,0.000996198,0.000817598,0.000902636,0.000762797,0.000573247,0.000886578,0.0008858,0.001049626,0.00077756,0.000969859,0.000889815,0.00109191,0.000641461,0.000993934,0.000579497,0.001239473,0.001110205,0.000959714
Cer_NP.t18:0_20:0__Np,0.008455913,0.007361271,0.009321801,0.003933217,0.004500377,0.004802844,0.004900685,0.007269246,0.006350287,0.008255768,0.004484164,0.007278684,0.004694708,0.003959818,0.0059756,0.005313886,0.007706446,0.005443714,0.006629923,0.00560608,0.00686867,0.004401003,0.005607395,0.003770673,0.007259755,0.006275751,0.004944362
Cer_NP.t18:0_24:2__Np,4.86E-05,8.09E-05,0.00014471,4.36E-05,7.22E-05,2.58E-05,7.62E-06,0.000100448,6.54E-05,6.63E-05,0.000115414,8.55E-06,2.15E-05,4.43E-06,1.60E-05,5.56E-05,0.000131128,0.000105411,2.82E-05,3.79E-05,9.40E-05,4.85E-05,9.57E-05,6.40E-05,3.77E-05,0.000119692,3.13E-05
Cer_NP.t19:0_24:0__Np,0.003107896,0.002261496,0.003049682,0.001411846,0.00151315,0.001836757,0.001809632,0.002844424,0.002332598,0.003012369,0.001617638,0.003053176,0.001719942,0.001491464,0.002163566,0.002113768,0.003050012,0.002275523,0.002558793,0.00231912,0.003298189,0.001766717,0.002117395,0.001399012,0.00235292,0.002469955,0.001905962
Cer_NP.t21:1_28:0__Np,0.000242871,0.000186955,0.000243376,0.000111878,8.54E-05,0.000127981,0.000151891,0.000209725,0.000179444,0.000215035,0.000126578,0.000232687,0.000101709,8.17E-05,0.000154487,0.000185745,0.000233212,0.000160449,0.000485533,0.000479851,0.000522488,8.30E-05,0.000100419,2.75E-05,0.000146401,0.000132805,0.000125898
Cer_NP.t22:0_24:0__Np,0.013898415,0.011817709,0.014216138,0.005061826,0.006779749,0.006710128,0.008465683,0.011890632,0.010695724,0.012848158,0.008230057,0.012805889,0.007222498,0.00594896,0.009314222,0.010268531,0.013287462,0.009204402,0.01157836,0.011475521,0.012953712,0.006450012,0.007115996,0.00532968,0.010073844,0.010510882,0.005683172
Cer_NP.t22:0_28:0__Np,0.005485983,0.003511417,0.005865426,0.001688508,0.001820157,0.001944027,0.002400475,0.004685517,0.003637292,0.004433956,0.002318882,0.004621059,0.002181157,0.001107811,0.002897241,0.003104332,0.002804145,0.003120484,0.004347182,0.00327809,0.004111729,0.001575374,0.002638891,0.001448378,0.004787797,0.00348054,0.002130879
Cer_NP.t36:1__Np,0.001231943,0.000974733,0.001387042,0.000737077,0.000293159,0.000691107,0.00065858,0.000386247,0.000974041,0.001138848,0.000851901,0.00092802,0.000770248,0.000558333,0.000676352,0.000783925,0.000386253,0.000723924,0.001010974,0.000811935,0.00118651,0.00047451,0.000713339,0.000479795,0.001123908,0.000862622,0.000869682
Cer_NP.t37:0__Np,0.005661927,0.005590968,0.006636575,0.003589983,0.003666729,0.00365888,0.003648819,0.005261241,0.00470762,0.00649361,0.003470494,0.0051092,0.003519391,0.003499924,0.004464944,0.00336916,0.004559065,0.003574149,0.005621898,0.004345144,0.004883749,0.003677501,0.004583105,0.003240472,0.00646127,0.005035314,0.004444627
Cer_NP.t38:1__Np,0.000879842,0.00066562,0.000985785,0.000555942,0.000609077,0.000547982,0.000483158,0.000767884,0.000714106,0.000752316,0.00052434,0.000662541,0.000635158,0.00045674,0.00060918,0.00054454,0.000762466,0.000570944,0.000750116,0.000559846,0.000766202,0.0004879,0.00073884,0.000447641,0.00097875,0.000875661,0.000652999
Cer_NP.t40:0__Np,0.008392977,0.007032673,0.008518304,0.004316972,0.00368686,0.004202481,0.005407454,0.007250545,0.006186992,0.007709239,0.005733662,0.00777889,0.004435446,0.003225892,0.00567801,0.005628704,0.008207498,0.005646753,0.007941668,0.007096597,0.008517806,0.003850795,0.005731774,0.003624422,0.007464194,0.006396053,0.007867484
Cer_NP.t41:1__Np,0.001234482,0.000926951,0.001345511,0.000726442,0.000785041,0.000716321,0.000693139,0.001080324,0.000959877,0.000871022,0.000693847,0.000919066,0.000813112,0.000638729,0.000847459,0.000763513,0.001143414,0.000843129,0.001054673,0.000795576,0.001019114,0.00070083,0.00093957,0.000505233,0.001377934,0.001114669,0.001045789
Cer_NP.t42:0__Np,0.010815582,0.008115594,0.010230646,0.003481423,0.004469905,0.004916259,0.005324732,0.008745002,0.007711439,0.00947223,0.005879083,0.009618858,0.005201434,0.003895621,0.006414558,0.006687067,0.010284864,0.007104016,0.008222611,0.00685516,0.009573406,0.004499942,0.005363363,0.003602046,0.007478488,0.0073234,0.004282098
Cer_NP.t45:0__Np,0.003816953,0.003513069,0.003369146,0.002102989,0.002143757,0.00262903,0.002988027,0.003651354,0.003510235,0.004209571,0.001739939,0.004112333,0.00276845,0.002058619,0.003119874,0.00320614,0.004030357,0.003213448,0.003578651,0.003710144,0.004087417,0.002288178,0.002623182,0.001894884,0.002484777,0.003684557,0.0021037
Cer_NP.t45:2__Np,0.00012381,0.000116141,0.000134765,8.18E-05,9.28E-05,9.32E-05,6.95E-06,0.000115014,0.000108565,0.000109984,7.91E-05,0.00011007,5.07E-05,9.64E-05,9.24E-05,7.96E-05,9.71E-05,9.46E-05,0.000109751,9.87E-05,0.000110409,7.53E-05,0.000108336,9.61E-05,0.000156383,0.000144078,0.000154195
Cer_NP.t46:2__Np,0.000106437,0.000133197,0.000232469,7.68E-05,6.36E-05,6.56E-05,8.46E-05,0.000201381,7.26E-05,0.000164597,0.000100572,0.00020623,8.82E-05,7.12E-05,0.000115622,8.02E-05,0.000155773,0.000100171,0.000154538,0.00011679,0.000112551,7.33E-05,0.00014368,0.000134051,0.000270476,0.000181164,0.000152198
Cer_NP.t47:0__Np,0.004877679,0.004097439,0.00488346,0.002051469,0.002660587,0.002899813,0.003642028,0.004424068,0.004558331,0.004942774,0.002937142,0.005054841,0.002824195,0.001964122,0.004025434,0.004315254,0.005262384,0.004388192,0.004003441,0.003844253,0.004908481,0.002384826,0.002742005,0.001811613,0.003052331,0.003430142,0.002026805
Cer_NP.t49:1__Np,0.000385663,0.000385909,0.000505489,0.00025485,0.000346893,0.000323633,0.000211454,0.000422983,0.000494382,0.000423607,0.00041634,0.000438848,0.000319021,0.000270727,0.0003176,0.00044516,0.00039641,0.000389363,0.000458059,0.000288306,0.000543381,0.000190477,0.000349091,0.000218567,0.000468056,0.0004422,0.000327446
Cer_NP.t50:1__Np,0.002054581,0.001940055,0.002176138,0.001173586,0.001559567,0.001486233,0.001666782,0.002246468,0.001964249,0.002011959,0.001218961,0.001892449,0.001557894,0.00129863,0.001872894,0.001671366,0.002272459,0.001838049,0.002112103,0.001847826,0.002094448,0.001342978,0.001548994,0.001160158,0.002332872,0.002321635,0.001505423
Cer_NP.t50:2__Np,0.000393536,0.000308927,0.000438077,0.000235919,0.000217677,0.000201191,0.000219521,0.000359695,0.000258257,0.000318371,0.00030807,0.000320576,0.000223465,0.0001749,0.000250573,0.000243218,0.000317275,0.000224307,0.000777447,0.000662858,0.000662566,0.000233981,0.000354971,0.00022507,0.000489392,0.000375859,0.000359911
Cer_NP.t54:2__Np,0.000106176,0.00017399,0.00011925,0.000120471,0.000141536,9.79E-05,0.000162702,0.000139521,0.000169684,0.000249019,0.000149381,0.000118239,0.000130436,6.64E-05,8.73E-05,0.000182326,0.0001015,0.000155946,0.000185502,0.000151785,0.000173819,0.000122905,0.000154764,8.18E-05,7.56E-05,0.000178965,0.000157749
Cer_NS.d16:1_16:0__Np,0.000971989,0.000916301,0.001235715,0.000736442,0.000584647,0.00059185,0.000850204,0.001035874,0.000842072,0.000957837,0.001123968,0.001153362,0.000698998,0.000532089,0.000781492,0.00079703,0.001124215,0.000774508,0.001139394,0.000889988,0.001074145,0.000716469,0.001066775,0.000611119,0.00130249,0.000924884,0.001153965
Cer_NS.d16:1_18:1__Np,0.000431158,0.000504883,0.000501835,0.000266118,0.000178071,0.000210271,0.000464962,0.000361037,0.00036596,0.00029559,0.000624541,0.000431997,0.000194223,0.000186474,0.000246728,0.000322143,0.000386465,0.000332982,0.000886766,0.000853076,0.000956363,0.000202886,0.00025193,0.000204061,0.000483633,0.00041148,0.000759321
Cer_NS.d16:1_20:0__Np,0.010321128,0.009221078,0.011054796,0.007100316,0.006058939,0.006126562,0.006538017,0.008910886,0.007851743,0.009087336,0.007458567,0.009466671,0.00637406,0.005204443,0.00796568,0.006947065,0.009107574,0.006370798,0.010380765,0.008603719,0.01066298,0.005541516,0.008395472,0.004988338,0.011581148,0.008994176,0.010082316
Cer_NS.d16:1_22:0__Np,0.007060733,0.006048779,0.007611534,0.004497557,0.00387484,0.004158476,0.004695248,0.00637282,0.00544679,0.006363528,0.004681143,0.006124247,0.004342403,0.003532944,0.005354259,0.004824232,0.00697984,0.004864198,0.006917115,0.005812084,0.007153815,0.00380041,0.005609644,0.003289568,0.007217357,0.005771812,0.006742176
Cer_NS.d16:1_28:0__Np,0.008149848,0.005924343,0.008136255,0.003308977,0.003088908,0.003574871,0.004059594,0.006358834,0.005278805,0.006983103,0.004147911,0.007396307,0.003630551,0.002886742,0.004787431,0.004855244,0.007478897,0.00471504,0.007310396,0.005680754,0.008639696,0.003188825,0.004623266,0.002735173,0.00630579,0.005639266,0.003978646
Cer_NS.d17:1_14:0__Np,0.000284708,0.000216219,0.000324094,0.000254708,0.00021149,0.000209673,0.000204884,0.000262747,0.000225721,0.000276648,0.000281333,0.000312053,0.000207191,0.000182363,0.000268426,0.000225833,0.000340312,0.000214687,0.000283045,0.000215148,0.000267015,0.000182462,0.000259186,0.000193031,0.000331417,0.00024973,0.000313693
Cer_NS.d17:1_18:0__Np,0.000972497,0.001053372,0.001325672,0.000859175,0.000785124,0.000831852,0.000868007,0.001194392,0.001051911,0.001098382,0.000969967,0.001257244,0.000859822,0.000670671,0.001036064,0.000932995,0.001196819,0.000896258,0.001360622,0.001028337,0.001241751,0.000758117,0.000988457,0.000667183,0.00148243,0.001190232,0.00121042
Cer_NS.d17:1_20:0__Np,0.004725823,0.004592015,0.005582338,0.003082108,0.003022593,0.003092515,0.0030785,0.00437269,0.003907978,0.005108791,0.002894956,0.004238574,0.003018321,0.002975133,0.003683297,0.002865921,0.003848063,0.002948165,0.004743259,0.003660867,0.004168293,0.003020858,0.003802413,0.002747198,0.005421981,0.004340287,0.003808253
Cer_NS.d17:1_24:0__Np,0.003204821,0.002534749,0.00341608,0.00165807,0.001596693,0.001903805,0.002076961,0.002998966,0.0025605,0.00300161,0.002121918,0.003285313,0.002031952,0.001497353,0.002374797,0.002359991,0.003229218,0.002431451,0.00310683,0.002511562,0.003256255,0.001783205,0.00208135,0.001566402,0.00283087,0.002633618,0.002281599
Cer_NS.d18:1_16:0__Np,0.004885226,0.005426966,0.005028126,0.00325137,0.002305041,0.002270513,0.005352616,0.004034717,0.004068599,0.003986672,0.007769298,0.0061036,0.002489826,0.002367246,0.003041621,0.004357395,0.004156382,0.003687109,0.005726799,0.006831574,0.004459851,0.003455274,0.005190973,0.003024932,0.005767409,0.004825847,0.009640291
Cer_NS.d18:1_24:1__Np,0.001719516,0.002052908,0.001690587,0.001301019,0.000887773,0.000926215,0.002291906,0.001364699,0.00163181,0.00147537,0.003193647,0.00243441,0.000924121,0.000889319,0.001021601,0.001745758,0.001392542,0.001568572,0.002057426,0.00277067,0.001603656,0.001144978,0.001556806,0.001330656,0.001793712,0.001656301,0.004541642
Cer_NS.d22:1_29:0__Np,0.001437612,0.000425766,0.001820495,0.000178009,0.000105901,0.000117662,0.00012499,0.000700882,0.000447221,0.000775654,0.000153198,0.001101299,9.42E-05,9.60E-05,0.000181443,0.000316312,0.001511482,0.000151953,0.000721241,0.000270182,0.001606882,0.000102373,0.000228755,0.000110707,0.000835292,0.000471971,0.00013721
Cer_NS.d22:1_32:2__Np,0.000238295,0.000135327,0.000248729,9.76E-05,6.16E-05,9.41E-05,6.95E-05,0.000188859,2.17E-05,0.000162048,0.000112123,2.83E-05,0.000102965,2.85E-05,0.000135735,0.000108483,0.000198535,0.000111824,0.000219128,8.77E-05,0.000256079,1.59E-05,8.24E-05,0,0.000219302,0.000179279,0.00010726
Cer_NS.d35:1__Np,0.000972497,0.001053695,0.001346074,0.000859175,0.000785124,0.000831852,0.000868007,0.001194484,0.001051911,0.001098382,0.000981904,0.001257244,0.000860518,0.000670671,0.001036064,0.000932995,0.001196819,0.000896258,0.001360622,0.001029967,0.001241751,0.000758117,0.000988457,0.000667183,0.00148243,0.001185071,0.001225689
Cer_NS.d36:2__Np,0.000295363,0.000350212,0.000333011,7.11E-05,0.000107592,0.000130687,0.000266135,0.000203491,0.000225491,0.000228269,0.000418628,0.000252704,0.000143261,0.000147596,0.000182906,0.000213725,0.000197099,0.000207419,0.00050577,0.000563764,0.000549008,0.000108216,0.000126716,0.000107269,0.000238373,0.000204261,0.000434377
Cer_NS.d39:1__Np,0.003043312,0.002612982,0.003618856,0.001742412,0.001856572,0.002041137,0.002110674,0.002980525,0.002628522,0.003073613,0.001955959,0.003005391,0.002299579,0.001645291,0.002515237,0.002217543,0.003282187,0.002429997,0.003196114,0.002376626,0.003002068,0.001927954,0.002369498,0.001643339,0.003099473,0.002818914,0.001991172
Cer_NS.d40:1__Np,0.007911552,0.006693683,0.008144244,0.004125,0.003482814,0.004004174,0.005225451,0.006778227,0.005805334,0.007188422,0.005423403,0.007336215,0.004011115,0.003041803,0.005271452,0.005345731,0.007763722,0.005382729,0.007563218,0.006762345,0.008098791,0.00359518,0.005414257,0.003406071,0.00701332,0.006040583,0.007460326
Cer_NS.d40:2__Np,0.000677183,0.000614551,0.00075332,0.00055523,0.000414749,0.000402781,0.000664843,0.00067725,0.0005862,0.000614656,0.000892473,0.000668864,0.000483503,0.00038938,0.000494654,0.000516065,0.000810762,0.000600213,0.000687977,0.000640019,0.000634503,0.000487405,0.000717095,0.000525378,0.000908243,0.000726547,0.000926267
Cer_NS.d46:1__Np,0.00723354,0.005645813,0.007276962,0.00333598,0.003574011,0.003913027,0.004311796,0.006039772,0.00517407,0.006427613,0.004489344,0.007179428,0.003964877,0.003100778,0.005099417,0.00515968,0.006734008,0.00495178,0.006590591,0.006091206,0.007536862,0.003479884,0.00466694,0.003035419,0.006045957,0.006013779,0.003937813
Cer_NS.d47:1__Np,0.003620598,0.002786916,0.003436008,0.001515382,0.001287219,0.00177454,0.00209328,0.003188527,0.002785453,0.003407523,0.002269258,0.003818817,0.001849994,0.000936537,0.002392714,0.002667378,0.00364911,0.002435767,0.00355797,0.002758399,0.003958787,0.001094487,0.001790436,0.001029191,0.003037185,0.002768689,0.001535282
Cer_NS.d49:1__Np,0.000586172,0.000402303,0.000819591,0.000292266,0.000214545,0.00026083,0.000291844,0.000507132,0.000492167,0.00059156,0.000336872,0.00059107,0.000279243,7.37E-05,0.000328327,0.000332278,0.000694014,0.000481438,0.000578523,0.000282971,0.000567676,0.000180713,0.00034019,0.000125276,0.000981293,0.000608827,0.000409272
Cer_NS.d52:1__Np,0.001424451,0.001012195,0.001655682,0.000703532,0.000629837,0.000726439,0.000807136,0.001634832,0.001231528,0.001332302,0.000770248,0.00138035,0.000816962,0.000297337,0.000917311,0.00096854,0.00156198,0.001076979,0.00134536,0.000925928,0.001419291,0.00050207,0.000953381,0.000450741,0.00187598,0.001599259,0.000833357
Cer_NS.d52:2__Np,0.000108772,7.47E-05,0.000149872,8.44E-05,6.92E-05,5.59E-05,9.70E-05,0.000105503,0.000121669,9.98E-05,4.89E-05,7.71E-05,0.00010187,0,0.000107515,1.87E-05,0.000171184,6.59E-05,0.000117274,0.000109699,0.000107806,2.98E-05,6.94E-05,6.25E-05,0.000137296,0.000165205,0
Cer_NS.d56:3__Np,0.00012553,5.24E-05,0.000135708,4.75E-05,2.30E-05,2.79E-05,3.54E-05,8.73E-05,7.12E-05,9.10E-05,4.64E-05,0.000114474,4.43E-05,9.54E-06,5.03E-05,5.65E-05,0.000116729,3.71E-05,1.00E-04,5.41E-05,0.000141985,1.26E-05,3.37E-05,1.27E-05,8.92E-05,6.41E-05,4.64E-05
