"","Row.names","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CompoundName","CleanName","LipidABV","Formula","Mass","RT","LargerLipidGroup.ABV","LargerLipidGroup","LIPIDClass_CommonName","LipidClass_LIPID_MAPS","LIPID_MAPS"
"653","Cer.72:4;O4|Cer.22:2;O2/50:2;O2__Pp",-0.175984955937308,-0.935444618874864,-0.609029568912133,0.548239357229185,0.689892553313266,-6.70285628758734,"Cer.72:4;O4|Cer.22:2;O2/50:2;O2__Pp",26,-0.599352905622741,0.554553969468211,0.694982031668828,"Cer 72:4;O4|Cer 22:2;O2/50:2;O2","Cer 72:4;O4|Cer 22:2;O2/50:2;O2","Cer","C72 H137 N O5",1096.049,14.61,"Sphingolipids ","SP","Ceramides","Ceramides ","SP02"
"654","Cer.72:5;O4|Cer.20:2;O2/52:3;O2__Pp",-0.0258484531702055,-0.127705714911575,-0.115817815020324,0.908762644106967,0.94362151448752,-6.88571204777288,"Cer.72:5;O4|Cer.20:2;O2/52:3;O2__Pp",26,-0.112703577650554,0.911202968316334,0.945318741122175,"Cer 72:5;O4|Cer 20:2;O2/52:3;O2","Cer 72:5;O4|Cer 20:2;O2/52:3;O2","Cer","C72 H135 N O5",1094.0337,14.54,"Sphingolipids ","SP","Ceramides","Ceramides ","SP02"
"655","Cer.72:6;O4|Cer.22:2;O2/50:4;O2__Pp",1.43571536103119,-4.24989086096365,0.630849119710571,0.53411402235095,0.678721312245094,-6.6891296240957,"Cer.72:6;O4|Cer.22:2;O2/50:4;O2__Pp",26,0.631355035312585,0.53377601259577,0.678291788931743,"Cer 72:6;O4|Cer 22:2;O2/50:4;O2","Cer 72:6;O4|Cer 22:2;O2/50:4;O2","Cer","C72 H133 N O5",1092.0179,14.48,"Sphingolipids ","SP","Ceramides","Ceramides ","SP02"
"656","Cer.73:5;O4|Cer.21:2;O2/52:3;O2__Pp",0.0177740866157126,-1.25459723587549,0.0688501206113065,0.945680586144414,0.968104276500247,-6.89018249846031,"Cer.73:5;O4|Cer.21:2;O2/52:3;O2__Pp",26,0.0674699978047781,0.946766494925259,0.96814587373105,"Cer 73:5;O4|Cer 21:2;O2/52:3;O2","Cer 73:5;O4|Cer 21:2;O2/52:3;O2","Cer","C73 H137 N O5",1108.0497,14.58,"Sphingolipids ","SP","Ceramides","Ceramides ","SP02"
"657","DG_d5.31:1__Pp",-0.989576689035376,-14.5847037196088,-0.362603940457695,0.720081345401314,0.835667682998135,-6.82501965778366,"DG_d5.31:1__Pp",26,-0.362925713371095,0.719837222565495,0.835384373944403,"DG_d5 31:1","DG 31:1","DG_d5","C34 H59 O5",547.4349,6.88,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ",""
"658","DG_d5.38:1__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG_d5.38:1__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG_d5 38:1","DG 38:1","DG_d5","C41 H73 O5",645.544,10.16,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ",""
"659","DG_d5.42:1__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG_d5.42:1__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG_d5 42:1","DG 42:1","DG_d5","C45 H81 O5",701.613,11.7,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ",""
"660","DG.16:0_16:1__Pp",-2.5631080592808,-3.37608010651495,-1.80398487350994,0.0833224766904563,0.16355373164872,-5.3479633013019,"DG.16:0_16:1__Pp",27,-1.80613059950571,0.0829526015401967,0.163725906019876,"DG 16:0_16:1","DG 16:0 16:1","DG","C35 H66 O5",566.4909,8.9,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"661","DG.16:0_18:0__Pp",0.382344093197488,-0.717696524576657,3.03161097314946,0.00560378511139061,0.0183224883979176,-2.89890417354761,"DG.16:0_18:0__Pp",27,3.0942648706931,0.00480900416919372,0.0164823626466417,"DG 16:0_18:0","DG 16:0 18:0","DG","C37 H72 O5",596.5379,10.62,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"662","DG.16:0_18:1__Pp",0.392980006538521,-1.19988171143632,1.52290232391225,0.140359309602815,0.24642267930268,-5.78082571126006,"DG.16:0_18:1__Pp",27,1.53146807595114,0.138211174801208,0.243754253740312,"DG 16:0_18:1","DG 16:0 18:1","DG","C37 H70 O5",594.5225,9.8,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"663","DG.16:1_16:1__Pp",-5.38844398937644,-16.6217467260142,-2.14758900562045,0.041652810059121,0.0958179266972665,-4.74461907909464,"DG.16:1_16:1__Pp",27,-2.14992419602847,0.0414279567991168,0.0960600432553225,"DG 16:1_16:1","DG 16:1 16:1","DG","C35 H64 O5",564.4751,7.96,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"664","DG.18:0_18:0__Pp",0.188984002306008,-0.0888750019668803,1.66644939765932,0.108131851255243,0.202356068908526,-5.56706105310401,"DG.18:0_18:0__Pp",27,1.70892054376556,0.0998534188364655,0.189607470678052,"DG 18:0_18:0","DG 18:0 18:0","DG","C39 H76 O5",624.5694,11.41,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"665","DG.18:0_18:1__Pp",0.386655441985783,-4.79349941697192,0.178388381706831,0.859858650395261,0.915714061354148,-6.90626055775039,"DG.18:0_18:1__Pp",27,0.178585275330813,0.859702695728815,0.917917264184968,"DG 18:0_18:1","DG 18:0 18:1","DG","C39 H74 O5",622.5538,10.62,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"666","DG.18:1_18:1__Pp",0.359664042280706,-2.45365918626603,0.225089226242271,0.823743407204171,0.89568114274542,-6.89657094045814,"DG.18:1_18:1__Pp",27,0.225349873912815,0.823539080513226,0.896954665979162,"DG 18:1_18:1","DG 18:1 18:1","DG","C39 H72 O5",620.5378,9.81,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"667","DG.18:1_18:2__Pp",0.274568866808388,-2.42775116969595,0.847006439948596,0.405043797935791,0.556636340964888,-6.55836593119312,"DG.18:1_18:2__Pp",27,0.850341582028666,0.403206048492387,0.556740024252833,"DG 18:1_18:2","DG 18:1 18:2","DG","C39 H70 O5",618.5226,9.08,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"668","DG.23:3__Pp",4.28125556270848,-16.2066435460732,2.18404029719667,0.0389867105642174,0.0903994643361534,-4.65191800346044,"DG.23:3__Pp",26,2.185578716567,0.0388385275408971,0.0905972866885857,"DG 23:3","DG 23:3","DG","C26 H44 O5",436.3185,4.83,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"669","DG.27:4__Pp",1.93672627556885,-16.9280371728854,1.56573457152116,0.130530391876061,0.233032785496526,-5.68978862032831,"DG.27:4__Pp",26,1.5659438222952,0.130453264731397,0.233252842008212,"DG 27:4","DG 27:4","DG","C30 H50 O5",490.3651,5.14,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"670","DG.30:1__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.30:1__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 30:1","DG 30:1","DG","C33 H62 O5",538.4595,7.89,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"671","DG.30:5__Pp",0.0193692396979889,0.31645641342021,0.0832608998189514,0.934336150804784,0.961597948308372,-6.88905252548493,"DG.30:5__Pp",26,0.081200367573802,0.935955978946228,0.962031923159255,"DG 30:5","DG 30:5","DG","C33 H54 O5",530.4,6.32,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"672","DG.31:1__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.31:1__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 31:1","DG 31:1","DG","C34 H64 O5",552.4743,8.2,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"673","DG.32:0|DG.16:0_16:0__Pp",0.0759314804800092,-0.833795663865319,0.295705459810795,0.770003886473773,0.868879693199973,-6.84762299935428,"DG.32:0|DG.16:0_16:0__Pp",26,0.289712970933514,0.774524034935226,0.872745379152568,"DG 32:0|DG 16:0_16:0","DG 32:0|DG 16:0 16:0","DG","C35 H68 O5",568.5065,9.7,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"674","DG.32:1|DG.14:0_18:1__Pp",-0.156371555254377,-5.51742344040123,-0.0521500907115846,0.958841672762719,0.975604639069759,-6.89122424452198,"DG.32:1|DG.14:0_18:1__Pp",26,-0.0521981146788704,0.958802876219606,0.975565164265403,"DG 32:1|DG 14:0_18:1","DG 32:1|DG 14:0 18:1","DG","C35 H66 O5",566.4909,8.84,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"675","DG.34:0|DG.16:0_18:0__Pp",0.301117011324926,1.29453043408217,2.12392260008591,0.0442015324950715,0.100489421531764,-4.76356124326547,"DG.34:0|DG.16:0_18:0__Pp",26,1.98745873573158,0.0583979546592937,0.127056484529753,"DG 34:0|DG 16:0_18:0","DG 34:0|DG 16:0 18:0","DG","C37 H72 O5",596.5377,10.56,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"676","DG.34:1|DG.16:0_18:1__Pp",0.747152729705225,-0.0630541133187977,2.10933283779483,0.045558027957889,0.10197989335189,-4.79033753543361,"DG.34:1|DG.16:0_18:1__Pp",26,2.08758948860819,0.0476249852357864,0.106606697720107,"DG 34:1|DG 16:0_18:1","DG 34:1|DG 16:0 18:1","DG","C37 H70 O5",594.5223,9.75,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"677","DG.34:2|DG.16:0_18:2__Pp",0.448341563211454,-1.70404170601637,0.272460286329191,0.787603604429839,0.877340101986741,-6.85440966315213,"DG.34:2|DG.16:0_18:2__Pp",26,0.272609059693902,0.787485563305999,0.87761604611451,"DG 34:2|DG 16:0_18:2","DG 34:2|DG 16:0 18:2","DG","C37 H68 O5",592.5066,9.01,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"678","DG.34:3__Pp",-1.27848281498144,-16.882511056888,-0.985831824374941,0.334071727144185,0.486682716390277,-6.40151817179182,"DG.34:3__Pp",26,-0.986047902707816,0.333946778682478,0.48650068884406,"DG 34:3","DG 34:3","DG","C37 H66 O5",590.4914,8.16,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"679","DG.36:0|DG.18:0_18:0__Pp",0.176981550240684,2.16806978054455,1.13882099862782,0.266042018478263,0.407303394430101,-6.24157182976438,"DG.36:0|DG.18:0_18:0__Pp",26,1.07711989300384,0.292134956490822,0.438767857232667,"DG 36:0|DG 18:0_18:0","DG 36:0|DG 18:0 18:0","DG","C39 H76 O5",624.5691,11.34,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"680","DG.36:1|DG.18:0_18:1__Pp",0.32855726948329,-1.60592506552007,1.19649929238927,0.2432134243556,0.381727613435288,-6.17590058376081,"DG.36:1|DG.18:0_18:1__Pp",26,1.17536991600646,0.251375886723501,0.390656251196469,"DG 36:1|DG 18:0_18:1","DG 36:1|DG 18:0 18:1","DG","C39 H74 O5",622.5537,10.57,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"681","DG.36:2|DG.18:1_18:1__Pp",0.5655667536122,-0.244145121045205,1.79571211653191,0.0851700096621374,0.165811669248864,-5.33382132592783,"DG.36:2|DG.18:1_18:1__Pp",26,1.77190046675404,0.0891087236881035,0.172296601948426,"DG 36:2|DG 18:1_18:1","DG 36:2|DG 18:1 18:1","DG","C39 H72 O5",620.5377,9.76,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"682","DG.36:3|DG.18:1_18:2__Pp",2.05827615357741,-1.38236722036003,1.29429193007421,0.207906925757139,0.336801840475591,-6.05803297087576,"DG.36:3|DG.18:1_18:2__Pp",26,1.29494960732359,0.207657204978658,0.336647613642282,"DG 36:3|DG 18:1_18:2","DG 36:3|DG 18:1 18:2","DG","C39 H70 O5",618.5219,9.02,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"683","DG.36:4|DG.18:2_18:2__Pp",1.66703050536631,-3.8216931710377,0.694026908152623,0.494343240674973,0.639350591272965,-6.646757268562,"DG.36:4|DG.18:2_18:2__Pp",26,0.694603395876809,0.493973910755971,0.64100962332213,"DG 36:4|DG 18:2_18:2","DG 36:4|DG 18:2 18:2","DG","C39 H68 O5",616.5064,8.27,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"684","DG.37:3__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.37:3__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 37:3","DG 37:3","DG","C40 H72 O5",632.536,7.65,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"685","DG.38:2__Pp",0.771069653228265,-11.626760213223,0.211814217232992,0.834044316148257,0.900012151827762,-6.86951504229779,"DG.38:2__Pp",26,0.212020281499838,0.83388151080279,0.899840176225689,"DG 38:2","DG 38:2","DG","C41 H76 O5",648.5693,10.53,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"686","DG.38:3__Pp",-2.70384108643707,-14.5424827722067,-0.932404571083258,0.360433282342289,0.510099542806172,-6.45238578998305,"DG.38:3__Pp",26,-0.933252777627273,0.359984255381741,0.509758726598962,"DG 38:3","DG 38:3","DG","C41 H74 O5",646.5546,9.82,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"687","DG.38:4|DG.18:0_20:4__Pp",-9.42511164791281,-9.26787502893122,-2.94419567611448,0.007092714550802,0.022133833075425,-3.08459824500415,"DG.38:4|DG.18:0_20:4__Pp",26,-2.94696530118773,0.00703665286144947,0.0220772612688064,"DG 38:4|DG 18:0_20:4","DG 38:4|DG 18:0 20:4","DG","C41 H72 O5",644.5374,9.7,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"688","DG.39:3__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.39:3__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 39:3","DG 39:3","DG","C42 H76 O5",660.5691,8.43,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"689","DG.40:5__Pp",-4.46566323949676,-13.9045186509721,-1.47441408191606,0.153395755126284,0.265308557157495,-5.82020538960196,"DG.40:5__Pp",26,-1.47577658147718,0.153004264401005,0.26581636382503,"DG 40:5","DG 40:5","DG","C43 H74 O5",670.5537,12.03,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"690","DG.40:6__Pp",3.94810769360755,-15.7471548973987,1.73664723779992,0.0952981043902258,0.182146130558658,-5.42887327920089,"DG.40:6__Pp",26,1.73803891378214,0.095020426436811,0.181615396342279,"DG 40:6","DG 40:6","DG","C43 H72 O5",668.5375,7.53,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"691","DG.40:9__Pp",-0.337086331092929,-1.04040792732745,-0.800482379467184,0.431301338416426,0.577689228113524,-6.56662048354393,"DG.40:9__Pp",26,-0.794865304073536,0.43448247956742,0.58197653189468,"DG 40:9","DG 40:9","DG","C43 H66 O5",662.4918,8.04,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"692","DG.41:2__Pp",-2.83528115751264,-15.7892775743194,-1.28517944954834,0.211020426383924,0.34020467633087,-6.06935762502711,"DG.41:2__Pp",26,-1.28618697299215,0.210648147107011,0.340547837823001,"DG 41:2","DG 41:2","DG","C44 H82 O5",690.6164,9.94,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"693","DG.42:4__Pp",1.97414624585446,-16.3748831229461,1.07117527306895,0.294767769520588,0.441015017637487,-6.31487444262591,"DG.42:4__Pp",26,1.07187664164418,0.294436147288404,0.441654220932606,"DG 42:4","DG 42:4","DG","C45 H80 O5",700.5967,4.3,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"694","DG.43:2__Pp",-4.33562466086799,-12.740584592965,-1.33623862739919,0.19403025588408,0.318548967347065,-6.00501125305954,"DG.43:2__Pp",26,-1.33750067135313,0.19359736067056,0.319188849604153,"DG 43:2","DG 43:2","DG","C46 H86 O5",718.6472,10.69,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"695","DG.43:3__Pp",-2.64590458118395,-13.391169373312,-0.821218274830106,0.419622434378928,0.570608076655458,-6.54974968999586,"DG.43:3__Pp",26,-0.821992290291465,0.419172986096571,0.570663574054279,"DG 43:3","DG 43:3","DG","C46 H84 O5",716.6318,9.94,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"696","DG.43:7__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.43:7__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 43:7","DG 43:7","DG","C46 H76 O5",708.5689,11.32,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"697","DG.43:8__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.43:8__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 43:8","DG 43:8","DG","C46 H74 O5",706.5553,10.5,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"698","DG.44:12__Pp",0.546584857564175,-0.89803171246358,1.57588738456077,0.128171298867922,0.229525218280402,-5.67489410288702,"DG.44:12__Pp",26,1.55888555660545,0.132113826888648,0.235506807226939,"DG 44:12","DG 44:12","DG","C47 H68 O5",712.5117,6.7,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"699","DG.45:3__Pp",-5.98395432336813,-8.46758438567494,-1.78118904251578,0.0875706154259339,0.169886993926312,-5.35741854264338,"DG.45:3__Pp",26,-1.7828878600174,0.0872594176573792,0.170419399585888,"DG 45:3","DG 45:3","DG","C48 H88 O5",744.6631,10.7,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"700","DG.45:4__Pp",1.24319915385196,-7.93063803302809,0.358320388312032,0.7232428815229,0.837666382181747,-6.8266032622732,"DG.45:4__Pp",26,0.358665017274313,0.722981586053973,0.838197775066558,"DG 45:4","DG 45:4","DG","C48 H86 O5",742.6515,8.57,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"701","DG.45:9__Pp",0.3041849344499,-17.4303575855373,1.91161659609513,0.0679636491864999,0.139523258647418,-5.1403637504658,"DG.45:9__Pp",26,1.81254322419238,0.0824316890777166,0.163509530123037,"DG 45:9","DG 45:9","DG","C48 H76 O5",732.5699,10.88,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"702","DG.46:8__Pp",-0.45133598665379,-10.9422608898938,-0.128915129464097,0.898501386896287,0.937987098069308,-6.88406036547319,"DG.46:8__Pp",26,-0.129039397693795,0.898401794996234,0.937883129484858,"DG 46:8","DG 46:8","DG","C49 H80 O5",748.602,4.45,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"703","DG.46:8__Pp",-0.45133598665379,-10.9422608898938,-0.128915129464097,0.898501386896287,0.937987098069308,-6.88406036547319,"DG.46:8__Pp",26,-0.129039397693795,0.898401794996234,0.937883129484858,"DG 46:8","DG 46:8","DG","C49 H80 O5",748.6001,11.68,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"704","DG.46:8_1__Pp",-0.81791064639113,-12.8122698825524,-0.244161460638602,0.809185475333884,0.886069513912174,-6.86192664821406,"DG.46:8_1__Pp",26,-0.244394149352063,0.809002887012302,0.88753945380049,"DG 46:8_1","DG 46:8","DG","C49 H80 O5",748.6001,11.68,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"705","DG.47:7__Pp",1.57044872794536,-2.27561852610708,1.04520113198945,0.306365910873107,0.453513986946423,-6.34193936766859,"DG.47:7__Pp",26,1.04566014205506,0.306135874480137,0.453678116854851,"DG 47:7","DG 47:7","DG","C50 H84 O5",764.6323,12.75,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"706","DG.47:8__Pp",3.91387815853026,-3.46696972635155,1.54588404029261,0.135246307283686,0.239614462219498,-5.71868370520007,"DG.47:8__Pp",26,1.54720701987481,0.13489958524892,0.239000178431876,"DG 47:8","DG 47:8","DG","C50 H82 O5",762.6164,12.12,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"707","DG.47:9__Pp",-1.25366628601809,-15.9022321697954,-0.598981991571505,0.554809305004861,0.692860165542543,-6.70901976596022,"DG.47:9__Pp",26,-0.599431717420628,0.554502286719472,0.694982031668828,"DG 47:9","DG 47:9","DG","C50 H80 O5",760.601,4.16,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"708","DG.47:9__Pp",-1.25366628601809,-15.9022321697954,-0.598981991571505,0.554809305004861,0.692860165542543,-6.70901976596022,"DG.47:9__Pp",26,-0.599431717420628,0.554502286719472,0.694982031668828,"DG 47:9","DG 47:9","DG","C50 H80 O5",760.5995,11.5,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"709","DG.47:9_1__Pp",4.8465916303205,-10.688917945314,1.35821159811733,0.187055389238827,0.311937640507156,-5.97665660790931,"DG.47:9_1__Pp",26,1.35952687172592,0.186617128291821,0.311195707467372,"DG 47:9_1","DG 47:9","DG","C50 H80 O5",760.601,4.16,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"710","DG.48:7__Pp",-4.12615177553289,-10.8743312338936,-1.1501383575021,0.261442955474116,0.401641287789788,-6.22891447856392,"DG.48:7__Pp",26,-1.15125353463055,0.260968672939359,0.400914031285848,"DG 48:7","DG 48:7","DG","C51 H86 O5",778.6482,12.95,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"711","DG.48:8__Pp",-8.11512216605607,-9.27511214940508,-2.40515442475889,0.0242532979323479,0.0607114812758129,-4.22409177090203,"DG.48:8__Pp",26,-2.40745101334041,0.0241130629746951,0.0603604415108497,"DG 48:8","DG 48:8","DG","C51 H84 O5",776.6318,12.31,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"712","DG.48:9__Pp",2.73396990236182,-11.0791934283365,0.770161689795854,0.448735214050746,0.593955047752272,-6.59055276071519,"DG.48:9__Pp",26,0.770906585327021,0.448285717885549,0.593380004271802,"DG 48:9","DG 48:9","DG","C51 H82 O5",774.6158,11.77,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"713","DG.49:10__Pp",0.709876966226739,-13.3453768491267,0.211496228109251,0.834289614967487,0.900012151827762,-6.86958431756521,"DG.49:10__Pp",26,0.211697893703169,0.834130197721236,0.899840176225689,"DG 49:10","DG 49:10","DG","C52 H82 O5",786.6168,11.6,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"714","DG.49:13__Pp",5.29495084791392,-14.8657872824319,2.12821022638855,0.0438098346772135,0.0997938308498562,-4.75566840092019,"DG.49:13__Pp",26,2.13001442229936,0.0436227122121088,0.0999544035726273,"DG 49:13","DG 49:13","DG","C52 H76 O5",780.5693,5.46,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"715","DG.49:13__Pp",5.29495084791392,-14.8657872824319,2.12821022638855,0.0438098346772135,0.0997938308498562,-4.75566840092019,"DG.49:13__Pp",26,2.13001442229936,0.0436227122121088,0.0999544035726273,"DG 49:13","DG 49:13","DG","C52 H76 O5",780.5697,4.39,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"716","DG.49:13_1__Pp",-3.94485235521853,-14.8491446560485,-1.66701537758209,0.108538135268416,0.202790352251101,-5.53775440677059,"DG.49:13_1__Pp",26,-1.66838736251929,0.108234980071754,0.202875228347056,"DG 49:13_1","DG 49:13","DG","C52 H76 O5",780.5693,5.46,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"717","DG.49:7__Pp",-0.16657095642366,-1.21882997644637,-0.801613769184555,0.430658985675057,0.577689228113524,-6.56571051467607,"DG.49:7__Pp",26,-0.776779101204555,0.444878101284942,0.591139394858073,"DG 49:7","DG 49:7","DG","C52 H88 O5",792.6635,13.3,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"718","DG.49:8__Pp",0.0461618323435575,0.487145374353281,0.270033991363925,0.789447485649799,0.877340101986741,-6.85508624421868,"DG.49:8__Pp",26,0.257816728940195,0.798746213746123,0.883500735753481,"DG 49:8","DG 49:8","DG","C52 H86 O5",790.6477,12.74,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"719","DG.49:9__Pp",-0.0303801841627074,-0.0085725037070346,-0.189345679707207,0.85141751964355,0.913760394121721,-6.87415464144614,"DG.49:9__Pp",26,-0.179684462413503,0.858908753558815,0.917917264184968,"DG 49:9","DG 49:9","DG","C52 H84 O5",788.6321,12.13,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"720","DG.50:9__Pp",-7.61881102918189,-8.45153814742044,-2.6074274950717,0.0154578485746197,0.0409861861978528,-3.81113141334252,"DG.50:9__Pp",26,-2.60980625867302,0.0153598842083585,0.0409128265870236,"DG 50:9","DG 50:9","DG","C53 H86 O5",802.6478,12.41,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"721","DG.51:10__Pp",1.5022357062052,-6.21289671628875,0.489772670772438,0.628751424536409,0.754813726059348,-6.76956332861354,"DG.51:10__Pp",26,0.490227200064988,0.628424944411185,0.75516207684139,"DG 51:10","DG 51:10","DG","C54 H86 O5",814.648,12.24,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"722","DG.51:8__Pp",0.0533825842741756,0.769931580058412,0.298968346594923,0.767543253371033,0.867496042406609,-6.84662623832915,"DG.51:8__Pp",26,0.286524250623101,0.776935545350402,0.873781714742205,"DG 51:8","DG 51:8","DG","C54 H90 O5",818.679,13.29,"Glycerolipids ","GL","Diglycerides","Diradylglycerols ","GL02"
"723","DGCC.34:2__Pp",0.128528461063206,-0.71078349742371,0.601791712789586,0.552967956079087,0.692744123245564,-6.70730621548681,"DGCC.34:2__Pp",26,0.584131769805839,0.564582329106874,0.703612238844112,"DGCC 34:2","DGCC 34:2","DGCC","C44 H81 N O8",751.5964,7.14,"Glycerolipids ","GL","Diglycerides","Betaine diradylglycerols","GL07"
"724","DGGA.34:1|DGGA.16:0_18:1__Pp",0.503918612944895,-2.35522309357851,0.874019344449791,0.390788492264403,0.542566627684615,-6.50495576461579,"DGGA.34:1|DGGA.16:0_18:1__Pp",26,0.8711675671449,0.392293890960239,0.546208240523586,"DGGA 34:1|DGGA 16:0_18:1","DGGA 34:1|DGGA 16:0 18:1","DGGA","C43 H78 O11",770.5545,8.1,"Glycerolipids ","GL","Diglycerides","Betaine diradylglycerols","GL08"
