SampleID,Acholeplasma,Achromobacter,Acidaminococcus,Acidovorax,Acinetobacter,Actinobacillus,Actinobaculum,Actinomadura,Actinomyces,Actinomycetospora,Aerococcus,Aggregatibacter,Agrobacterium,Agrococcus,Akkermansia,Alcaligenes,Alishewanella,Alkanindiges,Alloiococcus,Anaerococcus,Anaerovibrio,Anoxybacillus,Aquabacterium,Arcobacter,Arthrobacter,Atopobium,Bacillus,Bacteroides,Balneimonas,Bifidobacterium,Blautia,Brachybacterium,Brevibacillus,Brevibacterium,Brevundimonas,Bulleidia,Burkholderia,Butyricicoccus,Caldilinea,Campylobacter,Candidatus Azobacteroides,Cardiobacterium,Cellulosimicrobium,CF231,Chryseomicrobium,Chthoniobacter,Citrobacter,Cloacibacterium,Clostridium,Cohnella,Comamonas,Coprococcus,Corynebacterium,Cronobacter,Dehalobacterium,Deinococcus,Delftia,Dermabacter,Dermacoccus,Dermatophilus,Desulfovibrio,Devosia,Dialister,Diaphorobacter,Dietzia,Dorea,Elizabethkingia,Elusimicrobium,Enterobacter,Enterococcus,Epulopiscium,Erwinia,Erysipelothrix,Ethanoligenens,Ewingella,Faecalibacterium,Fibrobacter,Filifactor,Finegoldia,Flavobacterium,Flexispira,Fluviicola,Friedmanniella,Fusobacterium,Gallicola,Gardnerella,Gemmata,Gemmiger,Geobacillus,Geodermatophilus,Georgenia,Gluconacetobacter,Glycomyces,Gordonia,Granulicatella,Guggenheimella,GW-34,Haemophilus,Halomonas,Helcobacillus,Helcococcus,Helicobacter,Hymenobacter,Janthinobacterium,Jeotgalicoccus,Kocuria,Kytococcus,Labrenzia,Lachnoanaerobaculum,Lachnobacterium,Lachnospira,Lactobacillus,Lactococcus,Lampropedia,Lautropia,Leptotrichia,Leucobacter,Leuconostoc,Listeria,Luteibacter,Lysobacter,Macrococcus,Marmoricola,Massilia,Megasphaera,Methanobrevibacter,Microbacterium,Microbispora,Micrococcus,Mitsuokella,Modestobacter,Moraxella,Moryella,Mucilaginibacter,Mycoplasma,Myroides,N09,Neisseria,Nesterenkonia,Nocardioides,Novosphingobium,Ochrobactrum,Olsenella,Oribacterium,Ornithinimicrobium,Oscillospira,p-75-a5,Paenibacillus,Paludibacter,Pannonibacter,Parabacteroides,Paracoccus,Paraprevotella,Pediococcus,Pedobacter,Peptoniphilus,Peptostreptococcus,Petrobacter,ph2,Phascolarctobacterium,Planifilum,Planomicrobium,Pontibacter,Porphyromonas,Prevotella,Proteiniclasticum,Proteus,Pseudaminobacter,Pseudochrobactrum,Pseudoclavibacter,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Psychrobacter,Rahnella,Rheinheimera,Rhizobium,Rhodobacter,Rhodococcus,Rhodoplanes,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Ruminococcus,Rummeliibacillus,Saccharibacillus,Salana,Sarcina,Selenomonas,Serratia,Shewanella,Skermanella,SMB53,Solibacillus,Sphingobacterium,Sphingobium,Spirosoma,Sporosarcina,Staphylococcus,Stenotrophomonas,Streptococcus,Streptomyces,Succinivibrio,Synergistes,Terriglobus,Tessaracoccus,Thermicanus,Thermoactinomyces,Treponema,Trichococcus,Truepera,Trueperella,Turicibacter,Uruburuella,Variovorax,Veillonella,WAL_1855D,Wautersiella,Weissella,Xanthobacter,Xanthomonas,YRC22,Cutibacterium,Eubacterium,Grand Total
LK16S005-011,0,0,0,0,0,0,0,0,0,0,6.60956E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118972,0,0,0,0.202358291,0,0,0.000991434,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64382E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604298858,0,0,0,0,0,0,0.001916772,0,0,0.00044945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078693422,0,0,0,0,0,0,0,0,0,0,0.000687394,0,0,0,0,0,0.109546849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158629,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-012,0,0,0,0,7.22109E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61054E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314562523,0,0,0.000156457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22109E-05,0,0.001311831,0,0,0,0,0,6.01757E-05,0,0,0,0,0,0,0,0,0,0.462426285,0,0,0,0,0,0,0.001961728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059417499,0,0,0,0,0,0,0,0,0,0,0.000336984,0,0,0,0,0,0.159585991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-013,0,0,0,0,0.000265303,0,0,0,0,0,0.00055183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083527889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002408948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265303,0,0.001029374,0,0,0,0,0,0.000477545,0,0,0,0,0,0,0,0,0,0.365311147,0,0,0,0,0,0,0.001581204,0,0,0.000328975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42847E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096400374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447236608,0.000106121,0.000435096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-014,0,0,0,0,0.000439315,0,0,0,0,0,0.000449299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99065E-05,0,0.02922441,0,0,0.000119813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002655857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758816,0,0.000798754,0,0,0,0,0,0.000529174,0,0,0,0,0,0,0,0,0,0.402901474,0,0,0,0,0,0,0.001397819,0,0,0.000169735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065857263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493969408,6.9891E-05,0.000299533,0,0,0,0,0,0,0,0,0,0.000269579,0,0,0,0,0,0,0,0,0,0,0,2.99533E-05,0,1
LK16S005-015,0,0,0,0,8.01181E-05,0,0,0,0,0,0.000183127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064025821,0,0,0.000309027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137345,0,0,0,0.000103009,0,0.000572272,0,0,0,0,0,0.000560827,0,0,0,0,0,0,0,0,0,0.297970723,0,0,0,0,0,0,0.002655343,0,0,0.000389145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01181E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169919081,0,0,0,0,0,0,0,0,0,0,0.000183127,0,0,0,0,0,0.4611141,6.86727E-05,0.000366254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-016,0,0,0,0.001046607,0.020343418,0,0,0,0,0,0,0,0.007718724,0.001406378,0,0.000359771,0,0,0.001733442,0,0,0,0,0,0,0,0.001733442,0,0,0,0,0,0,0,0.010760425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002518397,0,0.089550286,0,0,0,0.001929681,0,0,0,0,0,0,0,0,0,0.000392478,0,0,0,0,0,0,0,0,0.00156991,0,0,0.000327065,0.05255928,0,0,0,0,0,0.00111202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015536,0,0,0.000359771,0,0,0,0,0.001700736,0,0,0,0,0,0,0,0,0,0.116533115,0,0,0,0,0.011316435,0,0.003336059,0,0,0,0,0,0,0,0,0,0,0.000523303,0.004055601,0,0,0,0,0,0,0,0,0.000359771,0,0,0,0,0.053605887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008242028,0,0,0,0,0,0,0.220114473,0.012755519,0,0,0,0.067865904,0,0,0,0,0.014881439,0,0,0,0,0,0.014456255,0,0,0,0,0,0.216287817,0.00637776,0,0,0,0,0,0,0,0,0,0,0,0,0.002420278,0,0.013376942,0,0,0,0,0,0.008830744,0,0.000523303,0,1
LK16S005-017,0,0.00014963,0,0,0.001488819,0,0,0,0,0,0,0,0.00014963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254371,0,0.000261853,0,0.076618062,0,0,0,0.000172075,0,0,0,0,0,0,0,0,0,0,0,0,0.000763113,0,0,0,0,0.000119704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9852E-05,0,0,0,0.005768238,0,0,0,0,0,0,0,0.000478816,0,0,0,0,0,0,0,0,0,0.498133365,0,0,0,0,0,0,0.003950233,0,0,0.00024689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001024966,0,0,0,0,0,0,0,0,0,0,0,0.11650943,0,0,0,0,0,0,0,0,0.000134667,0,0.001384078,0,0,0,0,0,0.290641389,0.000942669,0.000127186,0,0,0,0,0,0,0,0,0,0,0,0.00024689,0,0,0,0,0,0,0,0,0,9.72595E-05,0,1
LK16S005-018,0,0.000545882,0,0,0.00351263,0,0,0,0,0,0,0,0.000245251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308542,0,0.000150315,0,0,0,0,0,8.70246E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735754,0.000292719,0.000569616,0,0.156509838,0,0,0,0.000276897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3734E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004216739,0,0.000189872,0,0,0,0,0,0.000316453,0,0,0,0,0,0.000909803,0,0,0,0.572535027,0,0,0,0,0.000134493,0,0.002230995,0,0,0.000743665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000759488,0,0,0,0,0,0,0,0,0,0,0,0.094935958,0,0,0,0,0,0,0,0,0.001123409,0,0.00975467,0,0,0.000181961,0,0,0.145212459,0.001329103,0,0,0,0,0,0,0,0,0,0,0,0,0.000727842,0,0,0,0,0,0.000174049,0,0,0,0.000917714,0,1
LK16S005-019,0,0,0,0,0,0,0,0,0,0,0.001424894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712447,0,0,0.000145728,0,0,0,0,0,0,0,4.85759E-05,0,0,0,0,0,0,0,0,0,0,0.000518143,0,0,0,0.058598747,0,0,0.000356223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194304,0,0.000275264,0,0,0,0,0,0.010686702,0,0,0,0,0,0,0,0,0,0.335287165,0,0,0,0,0,0,0.002477372,0,0,0.029712269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129536,0,0,0,0,0.000113344,8.09599E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018993183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129292897,0,0.000307647,0,0,0,0.00024288,0,0,0,0,0.001165822,0,0,0,0,0,0.408507262,0,0.000129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129536,0,0,1
LK16S005-020,0,0,0,0,0.000315234,0,0,0,0,0,0.001022124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869283,0,0,8.5973E-05,0.063562722,0,0,0.000506286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68679E-05,0,0.000191051,0,0,0,0,0,0.004136258,0,0,0,0,0,0,0,0,0,0.298355049,0,0,0,7.64205E-05,0,0,0.001614382,0,0,0.051736655,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55256E-05,0,0,0,0,2.86577E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015140805,0,0,0,3.82102E-05,0,0,0,0,0,0,0,0,0,0,0,0.151092813,0,9.55256E-05,0,0,0,0,0,0,0,0,0.000601811,0,0,0,0,0,0.409728325,0,0.000105078,0,0,0,0,0,0,0,0,0,0,0,4.77628E-05,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-021,0,0,0,0,0.000208647,0,0,0,0,0,0.001350713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878513,0,0,4.39256E-05,0,0,0,0,0,2.19628E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000571033,0,0,2.19628E-05,0.0701712,0,0,0.000461219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175703,0,0.000120795,0,0,0,0,0,0.004557285,0,0,0,0,0,0,0,0,0,0.310180864,0,0,0,0,0,0,0.002514743,0,0,0.043947597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016680759,0,0,0,6.58885E-05,0,0,0,0,0,0,0,0,0,0,0,0.151213995,0,9.88327E-05,0,0,0,0.000109814,0,0,0,0,0.000867531,0,0,0,0,0,0.395187947,0,0.000274535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-022,0,0.000591968,0,0,0.003755295,0,0,0,0,0,0,0,0.000388479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860203,0,0,0,0.000295984,0,0,0,0.00294134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012412824,0,0.000850954,0.004532253,0.019479438,0,0,5.5497E-05,0.000952698,0,0,0,0,0,0,0,0,0,0.000536471,0,0.000101744,6.47465E-05,0.000231237,0,6.47465E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016417855,0.000194239,0.000203489,0,0,0,0,0,0.004643247,0,0,0,0,0.000194239,0,0,0,0,0.357187783,0,0,0,0,0,0,0.00036073,0,0,0.005753186,0,0,0,0,0,0,0,0,0,0.000194239,0,0,0,0.000277485,0,0,0,0,7.3996E-05,0,0,0,0.000841704,0.000203489,0,0,0,0,0,0,0,0,0,0,0.004162273,0,0,0,0.004014281,0,0,0,0,0,0,0,0,0,0.00017574,0,0.051057217,0,0.004208521,0,0,0,0.005845681,0,0,0,0,0.027683741,0,0,0,0,0,0.457859297,0.003949535,0,0,0,0,0,0,0,0,0,0,0,0,0.006150915,0,0.000231237,0,0,0,0,0,0,0,0,0,1
LK16S005-023,0,0.000261464,0,0,0.006224859,0,0,0,0,0,0.000502816,0,0.000362027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181014,0,0,0,0,0,0,0,0.001096138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065506838,0,0.001216814,0.005691874,0.024406677,0,0,0,0.000331858,0,0.000110619,0,0,0,0,0,0,0,0,0,0,0.000150845,0.00076428,0.000211183,0,0,0,0,0,0,0.000130732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013596138,0,0,0.000150845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318101368,0,0,0,0,0.000100563,0,0.001076026,0,0,0.015868866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019107,0.000874899,0,0,0.000372084,0,0,0,0,0,0.000583266,0,0,0,0,0,0.002343121,0,0,0,0.002544248,0,0,0,0,0,0,0,0,0,0.002021319,0,0.048451327,0.000402253,0.002845937,0,0,0,0.004153258,0,0,0,0,0.056536605,0,0,0,0,0,0.413958166,0.001870475,0,0,0,0,0,0,0,0,0,0,0,0,0.006808126,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-024,0,0,0,0,0.008736804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001729159,0.011444303,0,0,0.000295777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705315,0,0.119220968,0,0.001615399,0.009942665,0.130915544,0,0,0,0.000204769,0,0,0,0,0,0.000887332,0.00141063,0,0.000477794,0,0,0,0.000637059,0.004595923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007166909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019271023,0,0.000500546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293342738,0,0,0.000705315,0,0,0,0.00293502,0,0,0.011899345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001205861,0,0,0,0,0,0.000568802,0,0,0.0010921,0,0,0,0,0,0,0.009806152,0,0,0,0,0.006461594,0,0,0,0.01174008,0,0,0,0.002866764,0,0,0,0,0,0.002047688,0,0.047506371,0,0.009942665,0,0,0,0.00630233,0,0,0,0,0.053763196,0,0,0,0,0,0.199740626,0.000659811,0,0,0,0,0,0,0,0.000386786,0,0,0,0,0.015175646,0,0,0,0.000705315,0,0.001183109,0,0,0,0.000204769,0,1
LK16S005-025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224463945,0,0,0.00027423,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91757E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235054,0,0,0,0,0,2.61172E-05,0,0,0,0,0,0,0,0,0,0.564431038,0,0,0,0,0,0,0.001318917,0,0,0.003421348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126877171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078664891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264780222,0,0,0.000144432,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6108E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312936,0,0,0,0,0,0.000132396,0,0,0,0,0,0,0,0,0,0.629122334,0,0,0,0,0,0,0.001817438,0,0,0.000577729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077872996,0,0,0,0,0,0,0,0,0,0,0.000264792,0,0,0,0,0,0.024770112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263296715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07875E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217533,0,0,0,0,0,6.79791E-05,0,0,0,0,0,0,0,0,0,0.609106482,0,0,0,0,0,0,0.001645095,0,0,0.00165869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076843594,0,0,0,0,0,0,0,0,0,0,0.000190342,0,0,0,0,0,0.046932782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-028,0,0,0,0,0,0,0,0,0,0,6.07452E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291127553,0,0,0.00012149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475659389,0,0,0,0,0,0,0.001615823,0,0,0.012926583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003656862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091603795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122474517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-029,0,0,0,0,2.46643E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8657E-05,0,0,0,0.264622822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000369964,0,0,0,0,0,0.000221978,0,0,0,0,0,0,0,0,0,0.609490806,0,0,0,0,0,0,0.002330772,0,0,0.003761299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003169357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074103763,0,0,0,0,0,0,0,0,0,0,0.000369964,0,0,0,0,0,0.041053657,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93285E-05,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292201076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86577E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540221053,0,0,0,0,0,0,0.001536734,0,0,0.005112595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004093032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772061,0,0,0,0,0,0,0,0,0,0,0.000325078,0,0,0,0,0,0.078491637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-031,0,0,0,0,0.000268764,0,0,0,0,0,0.000129405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97711E-05,0,0,0,0.038811467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001254231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003464065,0,0,0,0,0,0.000119451,0,0,0,0,0,0,0,0,0,0.549283297,0,0,0,0,0,0,0.002996217,0,0,0.00018913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139010551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262253633,0,0.001602628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LK16S005-032,0,0,0,0,0.000384858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62145E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017821062,0,0,5.34525E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000630739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235191,0,0,0,0,0,0.00043831,0,0,0,0,0,0,0,0,0,0.518681648,0,0,0,0,0,0,0.004596915,0,0,0.00106905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168343293,0,0,0,0,0,0,0,0,0,0,0.000919383,0,0,0,0,0,0.282838541,0,0.000812478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
