CompoundID,CompoundName,Formula,Phase,Mass,RT,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
Cer_AP.t20:0_23:0__Np,Cer_AP t20:0_23:0,C43 H87 N O5,Negative Phase,697.658,10.59,972844.6855,607370.1991,181614.7657,104625.0969,158890.8306,84865.00904,144052.4279,214301.1705,153974.5927,60628.97776,429763.1621,496334.668,1144301.259,202815.1887,398171.2291,96035.35283,55779.14581,231190.7327,840919.9781,526358.8638,546437.3846,620283.4437,75308.61992,401161.8638,46663.23355,114318.6857,43386.82595
Cer_AP.t20:0_24:0__Np,Cer_AP t20:0_24:0,C44 H89 N O5,Negative Phase,711.674,11.83,8073320.143,9499689.133,8178565.223,8201297.334,4904728.175,4555390.937,3937273.86,4463417.483,8718875.744,4074924.049,7009735.97,5427792.187,9217628.409,5973589.326,5090211.844,4377353.325,2041597.019,2049146.119,14592333.51,4138684.037,5423646.84,5439146.138,3106877.845,5351875.941,2101924.665,2914122.659,3080320.247
Cer_AP.t22:0_24:0__Np,Cer_AP t22:0_24:0,C46 H93 N O5,Negative Phase,739.7054,12.5,12664423.52,13789789.47,13695365.02,11383255.87,6865427.021,6616970.84,4949238.824,5148819.854,13173203.72,5084529.791,9304223.828,6724200.183,13860088.66,7506177.806,6178133.485,6104470.045,2977774.224,3084718.199,22166887.33,5107661.044,7978206.48,8050379.404,3219560.934,7125041.972,2962688.183,4014889.816,4124739.7
Cer_AP.t22:0_27:0__Np,Cer_AP t22:0_27:0,C49 H99 N O5,Negative Phase,781.7521,13.37,1603583.449,2569910.878,2338544.63,2477870.107,1510162.866,941024.6599,786550.1255,1036951.988,1740305.967,959624.7474,1978097.893,825498.7567,2423922.225,1643255.041,668036.8434,978864.7236,425667.7935,387425.6345,2692998.424,1145708.247,1715274.119,1472411.591,617024.6349,1176233.276,479585.6342,585590.6677,773834.0328
Cer_AP.t22:0_30:1__Np,Cer_AP t22:0_30:1,C52 H103 N O5,Negative Phase,821.7832,13.55,222613.2557,529259.6207,0,0,0,236858.0968,0,0,119909.1764,0,0,0,0,0,57224.4884,0,0,0,1214092.311,0,0,0,0,0,0,7212.594639,0
Cer_AP.t23:2_23:0__Np,Cer_AP t23:2_23:0,C46 H89 N O5,Negative Phase,735.6736,11.18,155550.7615,224161.6834,163621.0733,258630.6139,133605.39,127932.7508,182851.9299,155950.512,208402.8394,99381.72086,66196.78636,132109.5612,327622.0824,83807.98621,119661.2802,150033.4881,53525.02861,58951.04138,144476.9079,76879.61658,98790.04402,144889.9721,80648.58703,165380.9911,94239.68572,46599.93622,149935.3004
Cer_AP.t24:0_15:0__Np,Cer_AP t24:0_15:0,C39 H79 N O5,Negative Phase,641.5951,8.82,134552.3657,229144.5294,187501.2489,201199.3797,135634.8306,139192.4006,129226.7595,143286.6386,187817.3202,102929.7686,175971.58,140277.1254,227212.2874,107114.5155,135958.0456,187374.8308,68963.53781,31912.17019,286735.6513,111891.0059,155623.0459,112055.148,79217.52423,86389.6281,47682.78706,84745.26891,87286.10444
Cer_AP.t30:0__Np,Cer_AP t30:0,C30 H61 N O5,Negative Phase,515.455,5.52,68380.28284,153646.4875,106759.5641,131304.1438,60279.32484,64165.44171,95569.84502,83858.06723,162081.2391,51810.17485,73952.78042,49314.13217,143740.2567,79089.21209,65424.39188,80440.09902,35201.77466,33837.9263,131282.0674,99291.94251,90623.00596,78851.67469,73728.37638,87067.38282,51389.09706,60255.6121,67045.16901
Cer_AP.t32:1__Np,Cer_AP t32:1,C32 H63 N O5,Negative Phase,541.4707,5.87,211839.9007,400285.6521,312653.8901,467267.4,221005.2951,267875.2715,417955.2458,312170.7809,515661.1928,234495.2035,362477.7501,180090.1395,489851.7893,298758.5552,328979.0008,262182.722,172804.6071,140576.2778,577174.0953,281602.5006,261996.3503,276468.7048,296466.1464,372395.914,154290.9291,209087.1857,247736.116
Cer_AP.t33:1__Np,Cer_AP t33:1,C33 H65 N O5,Negative Phase,555.4863,6.34,497804.1204,926021.3786,738704.2435,1172757.265,559016.6905,672237.5732,883455.2774,719253.2275,1216474.955,595871.6692,819318.1019,627623.8143,1189740.101,665223.4795,758382.5458,782015.6692,415185.1066,414017.5219,1272629.949,759382.2937,638567.2383,601652.2186,724348.3478,823649.3586,383614.3307,460624.5133,552074.5307
Cer_AP.t34:1__Np,Cer_AP t34:1,C34 H67 N O5,Negative Phase,569.5021,6.83,2403027.087,3445847.116,3113692.275,4672663.218,1770786.513,1988080.743,3298426.678,2340710.18,4699327.936,2614566.777,4266898.054,2471736.043,4373739.278,2392972.719,2747880.566,3118812.123,1401776.783,1332385.238,5923075.723,2185363.822,2135078.82,2286580.695,1857683.344,2929583.342,1065160.247,1526105.784,2048345.499
Cer_AP.t38:0__Np,Cer_AP t38:0,C38 H77 N O5,Negative Phase,627.58,9.36,3675279.508,4505362.037,4322685.269,6599606.49,2883120.185,3251897.8,3840875.679,2879831.524,4826679.44,3326596.724,4367312.532,3687243.642,6179701.894,3761024.946,4199571.494,3285445.283,1963533.232,1923430.039,6662965.236,2989363.576,2904476.63,3029767.232,2660596.972,4164977.268,1445104.516,1987865.986,2543557.062
Cer_AP.t39:0__Np,Cer_AP t39:0,C39 H79 N O5,Negative Phase,641.5958,9.82,7391656.938,8032628.003,8170114.21,4274404.991,2276317.438,2966152.477,2475276.194,2222282.966,6043774.843,2278418.006,2952351.888,3194226.546,5600341.528,3185244.323,3143131.215,3317948.231,1150240.415,1147001.128,14847785.57,4855959.109,4754981.777,3070417.005,1836042.448,3003063.298,2581519.263,3045538.133,2188910.258
Cer_AP.t39:1__Np,Cer_AP t39:1,C39 H77 N O5,Negative Phase,639.58,8.84,194695.3041,171935.6655,192196.6831,213331.1793,158472.0019,160893.7533,177498.394,140509.8948,173980.4359,127154.6794,184376.7574,179301.4907,337916.2302,189639.2451,142574.7876,195828.0596,81188.80164,80240.77804,355869.3363,158163.2987,131391.1081,181814.6251,213196.2742,213887.1769,50613.08936,81222.72482,89841.52508
Cer_AP.t40:0__Np,Cer_AP t40:0,C40 H81 N O5,Negative Phase,655.6107,9.34,87682.75085,0,55153.12642,0,15579.18073,16421.50297,0,0,59071.48151,29485.8247,0,22646.40786,63993.13285,28583.52868,0,0,0,0,0,0,0,0,0,35087.48707,8463.117748,0,0
Cer_AP.t40:1__Np,Cer_AP t40:1,C40 H79 N O5,Negative Phase,653.5952,9.28,653676.9603,671106.7215,432042.5001,1012387.04,115503.5367,488572.2779,704726.2201,430815.4886,855138.6492,644280.1532,746128.5285,784357.0662,976157.0341,577162.572,535885.8597,319494.2918,320206.1403,446065.9878,1098584.436,415446.0367,480648.9412,512473.9349,613235.1412,886252.9221,258865.3608,340538.5826,330720.2359
Cer_AP.t42:0__Np,Cer_AP t42:0,C42 H85 N O5,Negative Phase,683.6427,11.08,6779370.738,7580598.981,6869832.75,8510466.731,3720092.682,4271709.074,3675333.746,3680569.779,8044183.92,3588812.289,5208002.462,3935809.544,7768880.321,4379888.547,3849786.662,4318962.43,2105939.429,1835076.858,11085157.92,3727093.94,4694636.038,4485909.044,2698871.076,4410337.984,1837481.86,2596680.066,2970117.856
Cer_AP.t42:0_1__Np,Cer_AP t42:0_1,C42 H85 N O5,Negative Phase,683.642,10.22,0,76257.75617,0,106168.1594,0,102134.1301,0,0,0,43393.3273,0,0,0,66253.58276,0,0,0,0,0,0,0,42705.12927,0,0,0,0,0
Cer_AP.t43:0__Np,Cer_AP t43:0,C43 H87 N O5,Negative Phase,697.6583,11.44,5034465.847,4656675.366,4571266.936,4378383.357,2365486.278,2632885.604,1593757.045,2095661.525,4360891.141,1796202.177,4903220.364,2975297.387,5759569.805,3389921.611,2465979.348,2606422.438,936706.575,1284263.485,9821273.068,2361897.681,2974203.548,3357628.305,1605495.822,3028339.98,1256199.081,1372393.527,1700350.334
Cer_AP.t44:1__Np,Cer_AP t44:1,C44 H87 N O5,Negative Phase,709.658,10.96,589684.6998,1037554.023,826210.5069,1777928.557,716316.8801,550368.0938,708506.2182,683770.0692,795464.6633,825507.716,1197665.267,1133458.185,1497550.458,991965.2241,699410.4709,501381.0457,344405.7929,342374.0571,1969173.508,497990.4377,272823.9499,446660.7087,1005481.514,721349.4044,181555.7948,316112.371,552199.1424
Cer_AP.t47:0__Np,Cer_AP t47:0,C47 H95 N O5,Negative Phase,753.7206,12.11,218493.8864,157311.8055,541186.4427,477540.5404,76188.2188,153947.8676,291265.5325,137673.3361,216374.5685,96287.99469,155285.6335,203567.8355,441878.7519,245166.9173,411285.5988,166813.7185,104946.8491,79466.34271,404822.0651,156318.1137,71252.90557,159979.5632,107054.8993,324222.3823,0,241304.9728,134517.9721
Cer_AP.t48:0__Np,Cer_AP t48:0,C48 H97 N O5,Negative Phase,767.7364,13.11,9742462.543,7225024.434,9241842.295,6554459.22,4417519.816,4076507.456,3367409.849,3058115.49,8144570.581,3594169.908,5496176.196,4161378.23,11569283.61,5010620.403,3772666.992,3613058.033,1562946.287,2208102.646,14372853.14,2706247.292,4784729.274,5318783.078,2326376.098,4740366.215,1554877.902,2220131.478,2587486.015
Cer_AP.t50:0__Np,Cer_AP t50:0,C50 H101 N O5,Negative Phase,795.767,13.68,3530144.03,3798009.589,4164104.078,3976949.12,1689893.273,1951382.862,1404654.999,1142135.311,4000937.951,983046.0014,3277059.829,1494518.392,3807665.205,2615166.408,1830557.918,1886577.047,776809.7851,860154.9961,3575967.138,1100674.79,2690515.586,2689825.06,1133762.716,2428423.849,838717.4319,1231399.759,1209839.393
Cer_AP.t52:2__Np,Cer_AP t52:2,C52 H101 N O5,Negative Phase,819.7679,10.28,46746.67286,105124.1656,85175.79318,168383.496,87340.77337,102532.1903,136373.8904,77501.85192,113178.6956,102416.5715,189303.9578,123914.4338,94706.92909,106700.282,145648.3323,124896.3386,102288.5178,93019.5903,155420.4984,83701.23504,56826.26341,61279.25514,142646.1363,118977.7546,28393.10517,60682.52241,82487.74007
Cer_AS.d16:1_13:0__Np,Cer_AS d16:1_13:0,C29 H57 N O4,Negative Phase,483.4288,5.5,61032.63367,166425.7871,111342.5884,158940.5656,71961.00121,82496.5203,128668.1406,111786.0005,192690.7694,52896.44857,94384.36614,48881.88129,173779.4232,85720.84172,76317.69818,96719.39973,42168.25481,44183.67419,125447.2554,105911.2317,89973.60557,94202.88347,82995.23776,114438.4724,53225.20646,72811.23651,79894.90189
Cer_AS.d16:1_14:0__Np,Cer_AS d16:1_14:0,C30 H59 N O4,Negative Phase,497.4444,5.96,1400426.729,2274827.577,1447136.308,2163766.049,803743.2233,1070134.819,1533179.053,1290683.607,2337816.275,927956.343,1260429.275,726198.4539,2224964.838,1198491.311,1012514.386,1299353.411,576492.2171,560162.2451,5681996.676,1576502.749,1484986.268,1306096.73,986536.0896,1489043.653,686060.3618,906074.541,1078496.424
Cer_AS.d16:1_16:0__Np,Cer_AS d16:1_16:0,C32 H63 N O4,Negative Phase,525.4762,6.88,27425099.17,41944315,34626609.05,41632779.86,16825852.73,19782376.92,25344278.34,20556778.27,49637554.59,20989633.58,35113822.41,20075951.91,49344670.47,23475357.53,22594843.75,29723787.71,10885057.02,10486530.63,62870461.32,23796408.54,22001761.1,25745017.32,16460771.35,27030904.33,11345495.88,14581111.72,18091825.16
Cer_AS.d16:1_17:0__Np,Cer_AS d16:1_17:0,C33 H65 N O4,Negative Phase,539.4915,6.85,1986370.214,2476678.039,2348977.482,2859779.825,1248890.108,1327664.88,1748548.44,1375180.075,3073976.046,1577227.691,2607397.936,1563219.613,3148211.504,1627888.89,1690067.039,2018767.654,807467.9486,716889.7663,4270049.538,1527368.142,1645175.565,1715603.325,1270164.528,1886819.513,697447.8635,891046.1035,1121060.106
Cer_AS.d16:1_20:0__Np,Cer_AS d16:1_20:0,C36 H71 N O4,Negative Phase,581.5382,7.78,999787.7077,1564186.478,1401705.278,2042094.786,1073136.011,1329441.869,1603712.532,1162141.26,1899141.488,1176898.119,1919222.917,1560791.928,1979303.342,1418885.701,1517400.071,1779285.076,908117.1607,970234.6307,1950314.325,1383523.569,942647.6699,1053749.003,1332864.75,1485801.32,646552.472,840087.5991,975259.347
Cer_AS.d16:1_24:0__Np,Cer_AS d16:1_24:0,C40 H79 N O4,Negative Phase,637.605,9.21,360153.4154,1355561.869,1022911.953,1152036.624,152716.9332,1231575.949,425644.9225,275972.4169,1605667.446,451044.0184,665260.6857,783627.351,953434.5519,268179.3894,203667.7334,343292.2559,685044.3248,121806.1263,791237.8436,407226.0995,860959.6234,1078818.303,471508.1866,629504.3952,145237.2034,282049.0887,851041.0491
Cer_AS.d17:1_16:0__Np,Cer_AS d17:1_16:0,C33 H65 N O4,Negative Phase,539.4918,7.41,18273826.84,32381148.48,26343857.36,38106629.33,16121903.69,19675273.82,23844747.9,20174916.24,36985248.48,17861274.75,25786156.68,17157720.39,36130548.54,19922034.17,23698396.26,23553017,11127525.22,11176029.09,39051544.85,20634171.45,19137160.6,19462794.42,20719698.07,24312598.3,11367298.41,13940065.51,17474571.24
Cer_AS.d17:1_16:0_1__Np,Cer_AS d17:1_16:0_1,C33 H65 N O4,Negative Phase,539.4913,6.31,32623.06682,32959.71568,51200.49108,114346.4286,71693.04369,83684.79074,94181.03619,56908.58818,60582.8,69389.85782,116298.6632,89433.15871,87329.88029,66109.47789,100564.0163,74028.38472,61912.20349,59343.90557,84657.33453,76781.97703,49996.24175,46479.67638,81916.91001,68360.71968,19688.28289,38534.71846,56999.72559
Cer_AS.d17:1_32:1__Np,Cer_AS d17:1_32:1,C49 H95 N O4,Negative Phase,761.7259,10.37,187026.8716,363846.9275,329738.593,482573.4431,211304.6266,237883.5062,368244.5263,251307.9695,352563.8027,249664.6269,430285.888,302104.2786,386271.7741,246906.5257,400828.5195,265021.2656,184314.8337,159849.5624,565462.3126,281845.5913,434729.0347,198073.5484,315619.2475,267727.0318,104772.4821,134019.92,200188.5889
Cer_AS.d18:1_16:0__Np,Cer_AS d18:1_16:0,C34 H67 N O4,Negative Phase,553.5073,7.91,13818299.15,20531610.44,18872029.44,28159868.33,11911457.52,15310641.29,20367217.77,13270405.84,20207082.28,16510832.42,25747379.7,18606727.66,27620591.62,17438837.22,21288921.09,18123594.71,10570498.33,10500121.12,32115067.66,17328150.78,12588551.11,13731162.47,16996882.92,21668510.82,6215051.844,10335735,13137638.46
Cer_AS.d18:2_20:0__Np,Cer_AS d18:2_20:0,C38 H73 N O4,Negative Phase,607.5531,8.99,5724.405895,0,0,35894.54201,0,0,0,0,0,15081.79108,0,0,43357.50433,0,20734.40371,0,0,27983.913,0,0,55838.35571,0,0,16420.23731,0,0,0
Cer_AS.d19:1_16:0__Np,Cer_AS d19:1_16:0,C35 H69 N O4,Negative Phase,567.5226,8.22,256505.9953,336717.5008,384526.1033,1106339.337,397342.4456,472272.1705,783887.2044,307610.3812,319166.2063,425382.1822,703282.6618,675256.1616,824838.7683,540891.3145,784599.9287,429952.9158,437541.5083,381128.3626,580601.221,411715.2666,190174.7523,370786.7076,437377.817,662379.219,84787.0668,297727.7719,316658.1235
Cer_AS.d20:1_23:0__Np,Cer_AS d20:1_23:0,C43 H85 N O4,Negative Phase,679.6476,11.79,523390.1427,566420.194,541460.7359,743498.0548,277635.3323,250405.9059,259305.5967,274941.1936,585161.5807,255221.1207,524453.7289,241275.0146,826004.9341,420864.6612,330534.7469,375970.9477,125196.5919,233618.3647,684362.9567,293772.7157,342331.4022,346225.3185,300029.774,463736.7823,126493.5381,170089.7946,215204.6056
Cer_AS.d31:1__Np,Cer_AS d31:1,C31 H61 N O4,Negative Phase,511.4601,6.43,2435162.7,4652178.322,3685937.938,5245585.873,2443338.053,2766092.656,3699170.566,3104483.065,5537556.355,2330674.996,3408905.476,2252459.759,5571630.357,2992543.127,3139862.663,3201307.834,1461979.463,1490961.97,5705838.254,3076195.348,2933478.009,2975515.354,2768257.032,3629476.898,1583693.308,1939719.196,2411443.056
Cer_AS.d34:1__Np,Cer_AS d34:1,C34 H67 N O4,Negative Phase,553.507,6.82,615067.2036,867865.0121,934494.908,1497331.054,580536.2495,623255.9489,1053417.5,671606.5367,1314878.277,829459.7644,1472125.634,812519.4702,1200226.735,773637.3216,901114.6959,1025486.06,558149.0112,538132.302,1224385.81,719715.9352,555506.3469,681093.3256,547369.6042,939250.3182,261199.2407,437812.9049,539622.602
Cer_AS.d34:2__Np,Cer_AS d34:2,C34 H65 N O4,Negative Phase,551.4911,7.02,403371.8268,526678.6934,511379.0571,464840.4098,97974.37002,152728.6208,259101.9918,316970.0303,484728.0611,368346.5939,620429.585,453808.8701,442372.6499,281869.4895,258154.6557,491927.8309,137846.3144,210226.779,1275832.297,350203.5421,298916.0782,273871.2247,353457.7095,221151.0776,155465.6687,153805.6881,329755.7358
Cer_AS.d35:1__Np,Cer_AS d35:1,C35 H69 N O4,Negative Phase,567.5225,7.31,128998.0894,224736.6961,217437.4767,304725.0227,171346.3869,210691.4661,220233.2484,184706.8632,341432.9857,161655.5141,255656.2188,173563.3501,265098.7526,163557.2116,222611.4868,240799.9477,124864.9643,141547.3822,174576.7337,217556.3803,147732.3847,177942.4642,200122.1192,199866.9469,95609.99048,133337.9439,153464.0266
Cer_AS.d36:1__Np,Cer_AS d36:1,C36 H71 N O4,Negative Phase,581.5382,8.86,2030062.979,2728044.592,2571002.049,3104905.601,1466497.525,1790623.601,1961483.536,1531644.075,2860139.348,1690327.327,2327376.606,1860887.275,3442083.999,1993311.25,2080893.396,2183177.818,1074685.572,1086802.953,4438205.975,1916272.559,1554808.802,1893304.655,1711106.823,2259947.471,844263.8015,1300392.234,1552523.061
Cer_AS.d36:1_1__Np,Cer_AS d36:1_1,C36 H71 N O4,Negative Phase,581.5381,7.33,244882.871,521698.5958,416060.5649,649298.5254,314879.8265,387849.8025,468407.291,386210.1351,674481.6689,331357.74,485981.0899,316588.3516,529631.1381,370080.1741,457291.4116,512122.9735,250408.6969,278528.6383,443442.3565,428811.9136,319082.824,320226.0856,375502.0784,377025.015,225874.2597,263033.0932,337961.4439
Cer_AS.d37:1__Np,Cer_AS d37:1,C37 H73 N O4,Negative Phase,595.5538,8.27,395204.5717,604282.3159,604961.101,892486.2398,424173.9873,516625.3696,586340.5876,434130.7137,806768.7462,441131.1819,666901.8695,535977.792,744567.7653,518883.6679,551296.7251,611682.9481,304621.0334,273178.966,883537.4763,445891.8599,392004.367,391198.6088,457736.806,548119.6963,219467.7129,306761.1939,352933.322
Cer_AS.d38:1__Np,Cer_AS d38:1,C38 H75 N O4,Negative Phase,609.5695,8.77,739046.6299,1250788.854,1153763.348,1794063.249,770219.0168,993687.1289,1243271.47,875193.2526,1445386.089,903842.3265,1378210.054,905926.7206,1506661.679,911813.7187,1095699.153,1135222.446,632590.4624,556085.6959,1771741.699,1132792.071,780350.0666,749109.4354,950418.1912,1157246.222,391073.4097,627575.4862,715644.0564
Cer_AS.d39:1__Np,Cer_AS d39:1,C39 H77 N O4,Negative Phase,623.5852,9.21,671787.1611,838265.6522,887218.9069,898531.3029,516299.741,570349.2058,562865.1279,549639.6621,881098.0272,443282.9758,662583.2236,480420.1558,1010051.515,738536.9533,492223.1238,670762.668,293921.4264,295187.7985,1092244.381,558492.8143,515331.2793,541838.0595,541545.4267,572551.796,252058.6114,350143.6517,382982.7129
Cer_AS.d40:1__Np,Cer_AS d40:1,C40 H79 N O4,Negative Phase,637.6008,10.62,4412740.793,2919383.166,2963065.097,3378355.198,1649678.64,1681822.522,2213665.665,1673310.334,2746101.491,2179525.814,3644135.519,3435317.011,4535184.473,2834078.327,2667313.095,1958569.95,1037429.95,1092423.995,10871989.52,1938000.726,2189252.582,2353360.517,1778296.293,3349582.509,616634.1461,989610.5017,1527396.79
Cer_AS.d40:1_1__Np,Cer_AS d40:1_1,C40 H79 N O4,Negative Phase,637.6009,9.68,3000954.129,5212321.375,3905650.066,4426468.666,1992712.541,2601207.169,3073562.918,2282502.363,4733463.211,2257739.311,3607848.122,2739465.366,4125638.512,2662510.314,2754801.202,2930681.967,1420986.044,1461382.078,6564026.928,3091961.931,2912313.951,2081249.555,2270029.643,2769232.261,1330095.622,1998271.758,2204929.716
Cer_AS.d40:2__Np,Cer_AS d40:2,C40 H77 N O4,Negative Phase,635.585,9.74,1338711.82,497769.9848,879736.1443,667042.2696,315836.8488,405195.5237,667276.3573,289806.8295,532211.5011,520124.1863,785875.7175,1158222.118,591838.5168,637558.7318,790740.4583,377911.3447,267940.4768,365517.0313,3713013.143,118880.9357,637771.7791,309844.4819,319244.7453,732957.8752,247629.449,305273.1877,396100.7111
Cer_AS.d41:1__Np,Cer_AS d41:1,C41 H81 N O4,Negative Phase,651.6165,10.09,1668560.885,2469131.983,1952960.837,2737255.403,1255914.181,1437048.113,1764970.847,1443421.476,3056683.273,1197670.76,1933633.74,1333899.33,2865891.05,1538919.509,1402789.888,1391998.278,733344.1625,746987.4747,4325186.04,1273890.969,1433697.256,1465024.586,1334750.38,1587263.306,653079.5694,964214.7013,1135304.078
Cer_AS.d41:1_1__Np,Cer_AS d41:1_1,C41 H81 N O4,Negative Phase,651.6161,9.72,429468.484,473873.2626,393007.9179,478942.316,222767.9093,318627.1511,326083.5485,199354.8455,756784.4876,243599.3917,426480.8973,292548.3842,517906.2629,260411.0991,290586.7894,346859.4781,126623.8063,132811.6752,1135526.896,474076.571,16945.1058,212176.2488,184805.3973,275074.0432,190908.6795,324866.2598,237035.5971
Cer_AS.d42:1__Np,Cer_AS d42:1,C42 H83 N O4,Negative Phase,665.632,11.41,1934670.192,2083478.087,2082440.468,2696477.013,1287375.249,1309460.386,1332562.814,1080904.669,2053461.569,1405967.48,2332731.986,1865914.578,2933447.1,1831033.882,1856560.7,1468729.04,764923.6877,832525.6629,4372910.864,1311237.657,1216924.758,1366109.438,1270025.097,2082331.527,518758.4285,705400.1516,930859.5257
